Code,Color,Size,Brand,Quantity
B9000,DUSTY PINK,10,MILANO FORMALS,4
B9000,DUSTY PINK,12,MILANO FORMALS,3
B9000,DUSTY PINK,14,MILANO FORMALS,9
B9000,LILAC,8,MILANO FORMALS,16
B9000,LILAC,10,MILANO FORMALS,4
B9000,PURPLE,4,MILANO FORMALS,1
B9000,PURPLE,8,MILANO FORMALS,7
B9000,PURPLE,12,MILANO FORMALS,2
B9000,PURPLE,18,MILANO FORMALS,2
B9000,PURPLE,22,MILANO FORMALS,1
B9000,PURPLE,34,MILANO FORMALS,2
B9000,TRUFFLE,8,MILANO FORMALS,10
B9000,TRUFFLE,10,MILANO FORMALS,4
B9000,TRUFFLE,12,MILANO FORMALS,1
B9000,TRUFFLE,14,MILANO FORMALS,1
B9000,TRUFFLE,26,MILANO FORMALS,1
B9000,TRUFFLE,30,MILANO FORMALS,3
B9000,TRUFFLE,34,MILANO FORMALS,6
B9312,IVORY,8,MILANO FORMALS,1
B9314,WHITE,6,MILANO FORMALS,1
BD 2006/741,PURPLE,10,MILANO FORMALS,2
BD2001744,BROWN,12,MILANO FORMALS,1
BD2006/10,BEIGE,8,MILANO FORMALS,7
BD2006/183,MIDNIGHT BLUE,12,MILANO FORMALS,4
BD2006/183,MIDNIGHT BLUE,14,MILANO FORMALS,7
BD2006/200,BLACK,8,MILANO FORMALS,1
BD2006/200,BLACK,10,MILANO FORMALS,1
BD2006/24,BLACK,8,MILANO FORMALS,15
BD2006/24,BLACK,10,MILANO FORMALS,16
BD2006/24,BLACK,12,MILANO FORMALS,2
BD2006/24,BLACK,14,MILANO FORMALS,2
BD2006/344,OLIVE GREEN,8,MILANO FORMALS,16
BD2006/344,OLIVE GREEN,10,MILANO FORMALS,9
BD2006/344,OLIVE GREEN,12,MILANO FORMALS,11
BD2006/344,OLIVE GREEN,14,MILANO FORMALS,3
BD2006/502,OFF WHITE,8,MILANO FORMALS,7
BD2006/502,OFF WHITE,10,MILANO FORMALS,8
BD2006/502,OFF WHITE,12,MILANO FORMALS,7
BD2006/66,BLACK,8,MILANO FORMALS,17
BD2006/66,BLACK,10,MILANO FORMALS,15
BD2006/66,BLACK,12,MILANO FORMALS,9
BD2006/66,BLACK,14,MILANO FORMALS,5
BD2006/741,PURPLE,8,MILANO FORMALS,16
BD2006/741,PURPLE,10,MILANO FORMALS,4
BD2006/741,PURPLE,12,MILANO FORMALS,5
BD2006/7412,BLACK,18,MILANO FORMALS,1
BD2006/972,WINE,14,MILANO FORMALS,1
BD2007/10,COFFEE,10,MILANO FORMALS,1
BD2007/10,GOLD,14,MILANO FORMALS,1
BD2007/183,BLACK/GREY,18,MILANO FORMALS,1
BD2007/183,GREY,10,MILANO FORMALS,1
BD2007/183,GREY,14,MILANO FORMALS,1
E0021,CORAL,6,MILANO FORMALS,1
E1013,CLARET,10,MILANO FORMALS,7
E1013,FUCHSIA,4,MILANO FORMALS,1
E1013,FUCHSIA,10,MILANO FORMALS,2
E1013,LILAC,8,MILANO FORMALS,18
E1013,LILAC,12,MILANO FORMALS,2
E1013,LILAC,18,MILANO FORMALS,5
E1013,LILAC,22,MILANO FORMALS,1
E1013,LILAC,24,MILANO FORMALS,6
E1013,LILAC,30,MILANO FORMALS,2
E1013,PINK,4,MILANO FORMALS,1
E1013,SANGRIA,4,MILANO FORMALS,7
E1013,SANGRIA,6,MILANO FORMALS,1
E1013,SANGRIA,8,MILANO FORMALS,2
E1013,SANGRIA,10,MILANO FORMALS,2
E1013,SANGRIA,12,MILANO FORMALS,1
E1013,SANGRIA,24,MILANO FORMALS,1
E1013,SUNSHINE,10,MILANO FORMALS,1
E1013,SUNSHINE,12,MILANO FORMALS,3
E1013,SUNSHINE,14,MILANO FORMALS,5
E1013,SUNSHINE,20,MILANO FORMALS,5
E1013,SUNSHINE,22,MILANO FORMALS,3
E1013,TRUFFLE,4,MILANO FORMALS,2
E1013,TRUFFLE,6,MILANO FORMALS,4
E1013,TRUFFLE,8,MILANO FORMALS,5
E1013,TRUFFLE,10,MILANO FORMALS,5
E1013,TRUFFLE,12,MILANO FORMALS,11
E1013,TRUFFLE,16,MILANO FORMALS,1
E1013,TRUFFLE,20,MILANO FORMALS,7
E1013,TRUFFLE,24,MILANO FORMALS,4
E1018,ORANGE,2,MILANO FORMALS,1
E1018,ORANGE,8,MILANO FORMALS,9
E1022,PURPLE,6,MILANO FORMALS,2
E1022,PURPLE,8,MILANO FORMALS,2
E1022,PURPLE,10,MILANO FORMALS,1
E1022,PURPLE,12,MILANO FORMALS,2
E1022,PURPLE,14,MILANO FORMALS,1
E1022,PURPLE,16,MILANO FORMALS,1
E1022,PURPLE,18,MILANO FORMALS,1
E1022,PURPLE,22,MILANO FORMALS,3
E1022,PURPLE,26,MILANO FORMALS,1
E1022,SUNRISE,12,MILANO FORMALS,1
E1022,SUNSHINE,10,MILANO FORMALS,1
E1024,BANANA,8,MILANO FORMALS,14
E1024,BANANA,10,MILANO FORMALS,8
E1024,BANANA,14,MILANO FORMALS,3
E1024,BANANA,22,MILANO FORMALS,1
E1024,LILAC,18,MILANO FORMALS,6
E1024,MINT,8,MILANO FORMALS,8
E1024,MINT,10,MILANO FORMALS,3
E1024,MINT,14,MILANO FORMALS,4
E1024,MINT,18,MILANO FORMALS,3
E1024,PERSIMMON,8,MILANO FORMALS,20
E1024,PERSIMMON,10,MILANO FORMALS,8
E1024,PERSIMMON,18,MILANO FORMALS,2
E1024,PERSIMMON,22,MILANO FORMALS,4
E1024,TRUFFLE,8,MILANO FORMALS,18
E1024,TRUFFLE,10,MILANO FORMALS,3
E1025,NAVY,8,MILANO FORMALS,1
E1028,WHITE,4,MILANO FORMALS,1
E1028,WHITE,16,MILANO FORMALS,1
E1032,BLACK,5,MILANO FORMALS,4
E1032,PISTACHIO,2,MILANO FORMALS,1
E1032,PISTACHIO,8,MILANO FORMALS,7
E1032,PISTACHIO,10,MILANO FORMALS,6
E1032,SUNSHINE,8,MILANO FORMALS,16
E1032,SUNSHINE,10,MILANO FORMALS,12
E1032,SUNSHINE,12,MILANO FORMALS,3
E1032,SUNSHINE,14,MILANO FORMALS,5
E1044,DARK CELADON,8,MILANO FORMALS,1
E1064,CHARCOAL,8,MILANO FORMALS,5
E1064,CHARCOAL,12,MILANO FORMALS,4
E1064,CHARCOAL,14,MILANO FORMALS,3
E1064,MINT,8,MILANO FORMALS,3
E1064,MINT,10,MILANO FORMALS,3
E1064,MINT,14,MILANO FORMALS,2
E1064,MINT,18,MILANO FORMALS,2
E1068,BURGUNDY,5,MILANO FORMALS,3
E1068,BURGUNDY,8,MILANO FORMALS,8
E1068,BURGUNDY,10,MILANO FORMALS,6
E1068,BURGUNDY,12,MILANO FORMALS,4
E1068,BURGUNDY,14,MILANO FORMALS,5
E1068,KIWI,8,MILANO FORMALS,3
E1068,KIWI,10,MILANO FORMALS,8
E1068,KIWI,12,MILANO FORMALS,1
E1068,KIWI,14,MILANO FORMALS,5
E1068,KIWI,18,MILANO FORMALS,4
E1068,KIWI,22,MILANO FORMALS,7
E1068,VICTORIA LILAC,8,MILANO FORMALS,3
E1068,VICTORIA LILAC,10,MILANO FORMALS,4
E1071,PEACH FIZZ,8,MILANO FORMALS,4
E1071,PEACH FIZZ,10,MILANO FORMALS,4
E1071,TRUFFLE,8,MILANO FORMALS,10
E1071,TRUFFLE,10,MILANO FORMALS,5
E1071,TRUFFLE,12,MILANO FORMALS,1
E1071,TRUFFLE,14,MILANO FORMALS,1
E1089,CORAL,8,MILANO FORMALS,2
E1089,CORAL,10,MILANO FORMALS,3
E1089,CORAL,12,MILANO FORMALS,3
E1089,CORAL,18,MILANO FORMALS,1
E1089,CORAL,22,MILANO FORMALS,1
E1089,PEACH,8,MILANO FORMALS,5
E1089,PEACH,10,MILANO FORMALS,5
E1089,PEACH,12,MILANO FORMALS,5
E1089,PEACH,14,MILANO FORMALS,5
E1089,PEACH,18,MILANO FORMALS,5
E1089,PEACH,22,MILANO FORMALS,3
E1089,SUNSHINE,8,MILANO FORMALS,2
E1089,SUNSHINE,10,MILANO FORMALS,2
E1089,SUNSHINE,12,MILANO FORMALS,3
E1089,SUNSHINE,14,MILANO FORMALS,2
E1089,SUNSHINE,18,MILANO FORMALS,2
E1089,SUNSHINE,22,MILANO FORMALS,2
E1118,CORAL,8,MILANO FORMALS,3
E1118,CORAL,10,MILANO FORMALS,3
E1118,CORAL,12,MILANO FORMALS,1
E1118,CORAL,14,MILANO FORMALS,9
E1118,CORAL,18,MILANO FORMALS,2
E1118,CORAL,22,MILANO FORMALS,1
E1118,LILAC,8,MILANO FORMALS,4
E1118,LILAC,10,MILANO FORMALS,2
E1118,LILAC,12,MILANO FORMALS,2
E1118,LILAC,14,MILANO FORMALS,7
E1118,LILAC,16,MILANO FORMALS,8
E1118,LILAC,18,MILANO FORMALS,3
E1118,LILAC,20,MILANO FORMALS,4
E1118,LILAC,22,MILANO FORMALS,6
E1118,PURPLE,8,MILANO FORMALS,5
E1119,BURGUNDY,4,MILANO FORMALS,1
E1119,BURGUNDY,8,MILANO FORMALS,10
E1119,BURGUNDY,10,MILANO FORMALS,3
E1119,BURGUNDY,22,MILANO FORMALS,7
E1119,BURGUNDY,26,MILANO FORMALS,6
E1119,BURGUNDY,30,MILANO FORMALS,4
E1119,CHAMPAGNE,8,MILANO FORMALS,2
E1119,CHAMPAGNE,10,MILANO FORMALS,2
E1119,CHAMPAGNE,26,MILANO FORMALS,6
E1119,CHAMPAGNE,30,MILANO FORMALS,5
E1119,VICTORIA LILAC,8,MILANO FORMALS,15
E1119,VICTORIA LILAC,10,MILANO FORMALS,7
E1119,VICTORIA LILAC,12,MILANO FORMALS,5
E1119,VICTORIA LILAC,14,MILANO FORMALS,7
E1119,VICTORIA LILAC,18,MILANO FORMALS,5
E1119,VICTORIA LILAC,26,MILANO FORMALS,8
E1119,VICTORIA LILAC,30,MILANO FORMALS,8
E1127,DARK PINK,12,MILANO FORMALS,4
E1127,DARK PINK,18,MILANO FORMALS,1
E1127,DARK PINK,22,MILANO FORMALS,4
E1127,TRUFFLE,8,MILANO FORMALS,16
E1127,TRUFFLE,10,MILANO FORMALS,10
E1127,TRUFFLE,12,MILANO FORMALS,6
E1127,TRUFFLE,14,MILANO FORMALS,1
E1127,TRUFFLE,22,MILANO FORMALS,1
E1168,BURGUNDY,6,MILANO FORMALS,1
E1168,BURGUNDY,8,MILANO FORMALS,5
E1168,BURGUNDY,10,MILANO FORMALS,3
E1168,LILAC,6,MILANO FORMALS,1
E1168,LILAC,20,MILANO FORMALS,1
E1168,LILAC,26,MILANO FORMALS,3
E1168,LILAC,30,MILANO FORMALS,3
E1168,NAVY,16,MILANO FORMALS,1
E1168,RED,12,MILANO FORMALS,1
E1168,SAGE,4,MILANO FORMALS,12
E1168,SAGE,6,MILANO FORMALS,7
E1168,SAGE,8,MILANO FORMALS,14
E1168,SAGE,10,MILANO FORMALS,3
E1168,SAGE,12,MILANO FORMALS,13
E1168,SAGE,16,MILANO FORMALS,7
E1168,SAGE,20,MILANO FORMALS,5
E1168,SAGE,24,MILANO FORMALS,7
E1168,SAGE,26,MILANO FORMALS,3
E1168,SAGE,30,MILANO FORMALS,3
E1168,TEAL,4,MILANO FORMALS,10
E1168,TEAL,6,MILANO FORMALS,4
E1168,TEAL,8,MILANO FORMALS,7
E1168,TEAL,16,MILANO FORMALS,8
E1168,TEAL,18,MILANO FORMALS,1
E1168,TEAL,20,MILANO FORMALS,3
E1168,TEAL,24,MILANO FORMALS,1
E1168,TRUFFLE,4,MILANO FORMALS,2
E1168,TRUFFLE,8,MILANO FORMALS,11
E1168,TRUFFLE,10,MILANO FORMALS,6
E1168,TRUFFLE,12,MILANO FORMALS,7
E1168,TRUFFLE,14,MILANO FORMALS,8
E1168,TRUFFLE,16,MILANO FORMALS,1
E1168,TRUFFLE,18,MILANO FORMALS,2
E1168,TRUFFLE,20,MILANO FORMALS,1
E1168,TRUFFLE,30,MILANO FORMALS,1
E1168,VICTORIA LILAC,14,MILANO FORMALS,1
E1168,VICTORIA LILAC,22,MILANO FORMALS,2
E1170,APRICOT,0,MILANO FORMALS,1
E1194,FUCHSIA,8,MILANO FORMALS,14
E1194,FUCHSIA,10,MILANO FORMALS,2
E1194,FUCHSIA,12,MILANO FORMALS,1
E1194,FUCHSIA,14,MILANO FORMALS,4
E1194,FUCHSIA,38,MILANO FORMALS,1
E1194,SKY BLUE,4,MILANO FORMALS,1
E1194,SKY BLUE,8,MILANO FORMALS,1
E1194,SKY BLUE,40,MILANO FORMALS,3
E1194,TEAL,4,MILANO FORMALS,6
E1194,TEAL,8,MILANO FORMALS,3
E1194,WHITE,8,MILANO FORMALS,1
E1201,WINE,10,MILANO FORMALS,1
E12126,BLACK,2,MILANO FORMALS,1
E1244,BLACK,2,MILANO FORMALS,1
E1250,CORAL,10,MILANO FORMALS,3
E1259,GOLD,22,MILANO FORMALS,2
E1259,PINK,22,MILANO FORMALS,1
E1259,SKY BLUE,0,MILANO FORMALS,2
E1259,SKY BLUE,2,MILANO FORMALS,3
E1259,SKY BLUE,4,MILANO FORMALS,2
E1259,SKY BLUE,6,MILANO FORMALS,2
E1259,SKY BLUE,8,MILANO FORMALS,2
E1259,SKY BLUE,10,MILANO FORMALS,3
E1259,SKY BLUE,12,MILANO FORMALS,1
E1259,WHITE,4,MILANO FORMALS,1
E1260,CLARET,30,MILANO FORMALS,1
E1260,JADE,8,MILANO FORMALS,22
E1260,JADE,10,MILANO FORMALS,13
E1260,PINK,10,MILANO FORMALS,3
E1260,PINK,14,MILANO FORMALS,1
E1260,PURPLE,24,MILANO FORMALS,1
E1260,SKY BLUE,4,MILANO FORMALS,8
E1260,SKY BLUE,6,MILANO FORMALS,2
E1260,SKY BLUE,8,MILANO FORMALS,12
E1260,SKY BLUE,10,MILANO FORMALS,1
E1260,SKY BLUE,26,MILANO FORMALS,1
E1260,SKY BLUE,30,MILANO FORMALS,3
E1260,SKY BLUE,38,MILANO FORMALS,2
E1260,TRUFFLE,4,MILANO FORMALS,6
E1260,TRUFFLE,6,MILANO FORMALS,6
E1260,TRUFFLE,8,MILANO FORMALS,18
E1260,TRUFFLE,10,MILANO FORMALS,1
E1260,TRUFFLE,12,MILANO FORMALS,7
E1260,TRUFFLE,16,MILANO FORMALS,4
E1260,TRUFFLE,18,MILANO FORMALS,1
E1260,TRUFFLE,20,MILANO FORMALS,2
E1264,BLACK,0,MILANO FORMALS,5
E1264,BLACK,2,MILANO FORMALS,1
E1264,BLACK,4,MILANO FORMALS,4
E1264,BLACK,24,MILANO FORMALS,1
E1264,BLACK,30,MILANO FORMALS,1
E1264,BLACK,34,MILANO FORMALS,1
E1264,BLACK,38,MILANO FORMALS,1
E1264,BLACK,40,MILANO FORMALS,1
E1264,CLARET,2,MILANO FORMALS,2
E1264,CLARET,4,MILANO FORMALS,1
E1264,CLARET,8,MILANO FORMALS,2
E1264,CLARET,12,MILANO FORMALS,3
E1264,CLARET,14,MILANO FORMALS,1
E1264,CLARET,16,MILANO FORMALS,2
E1264,CLARET,18,MILANO FORMALS,2
E1264,CLARET,30,MILANO FORMALS,1
E1264,CLARET,32,MILANO FORMALS,2
E1264,CLARET,36,MILANO FORMALS,2
E1264,CLARET,38,MILANO FORMALS,3
E1264,CLARET,40,MILANO FORMALS,3
E1264,CORAL,4,MILANO FORMALS,4
E1264,CORAL,8,MILANO FORMALS,6
E1264,CORAL,10,MILANO FORMALS,1
E1264,CORAL,12,MILANO FORMALS,3
E1264,CORAL,14,MILANO FORMALS,1
E1264,CORAL,16,MILANO FORMALS,2
E1264,CORAL,18,MILANO FORMALS,1
E1264,CORAL,20,MILANO FORMALS,7
E1264,CORAL,24,MILANO FORMALS,6
E1264,CORAL,26,MILANO FORMALS,2
E1264,CORAL,30,MILANO FORMALS,3
E1264,CORAL,32,MILANO FORMALS,1
E1264,CORAL,34,MILANO FORMALS,3
E1264,CORAL,38,MILANO FORMALS,4
E1264,CORAL,40,MILANO FORMALS,4
E1264,LILAC,12,MILANO FORMALS,1
E1264,LILAC,18,MILANO FORMALS,1
E1264,LILAC,20,MILANO FORMALS,2
E1264,LILAC,24,MILANO FORMALS,1
E1264,LILAC,28,MILANO FORMALS,1
E1264,NAVY,8,MILANO FORMALS,3
E1264,NAVY,12,MILANO FORMALS,1
E1264,NAVY,14,MILANO FORMALS,1
E1264,ORANGE,8,MILANO FORMALS,1
E1264,SAGE,4,MILANO FORMALS,1
E1264,SILVER,16,MILANO FORMALS,1
E1264,TEAL,4,MILANO FORMALS,4
E1264,TEAL,8,MILANO FORMALS,3
E1264,TEAL,20,MILANO FORMALS,4
E1264,TEAL,24,MILANO FORMALS,5
E1264,TEAL,26,MILANO FORMALS,5
E1264,TEAL,28,MILANO FORMALS,6
E1264,TEAL,30,MILANO FORMALS,9
E1264,TEAL,32,MILANO FORMALS,6
E1264,TEAL,34,MILANO FORMALS,1
E1264,TEAL,36,MILANO FORMALS,4
E1264,TEAL,40,MILANO FORMALS,4
E1264,VICTORIA LILAC,34,MILANO FORMALS,1
E1265,BLUE,10,MILANO FORMALS,2
E1265,BLUE,12,MILANO FORMALS,3
E1265,COFFEE,12,MILANO FORMALS,2
E1265,GREEN,12,MILANO FORMALS,4
E1270,CORAL,4,MILANO FORMALS,11
E1270,CORAL,6,MILANO FORMALS,4
E1270,CORAL,8,MILANO FORMALS,3
E1270,CORAL,10,MILANO FORMALS,1
E1270,CORAL,12,MILANO FORMALS,3
E1270,CORAL,20,MILANO FORMALS,1
E1270,CORAL,24,MILANO FORMALS,4
E1270,CORAL,28,MILANO FORMALS,1
E1270,CORAL,32,MILANO FORMALS,5
E1270,CORAL,36,MILANO FORMALS,4
E1270,CORAL,40,MILANO FORMALS,1
E1270,FUCHSIA,4,MILANO FORMALS,16
E1270,FUCHSIA,6,MILANO FORMALS,18
E1270,FUCHSIA,8,MILANO FORMALS,12
E1270,FUCHSIA,10,MILANO FORMALS,11
E1270,LILAC,4,MILANO FORMALS,3
E1270,PEACH,16,MILANO FORMALS,1
E1270,POOL,4,MILANO FORMALS,5
E1270,POOL,6,MILANO FORMALS,4
E1270,POOL,8,MILANO FORMALS,9
E1270,POOL,10,MILANO FORMALS,7
E1270,POOL,12,MILANO FORMALS,5
E1270,TEAL,2,MILANO FORMALS,1
E1270,TEAL,4,MILANO FORMALS,7
E1270,TEAL,6,MILANO FORMALS,7
E1270,TEAL,8,MILANO FORMALS,12
E1270,TEAL,10,MILANO FORMALS,5
E1270,TEAL,12,MILANO FORMALS,13
E1270,TEAL,14,MILANO FORMALS,1
E1270,TEAL,18,MILANO FORMALS,1
E1270,TEAL,24,MILANO FORMALS,4
E1275,DARK LILAC,4,MILANO FORMALS,1
E1275,DARK LILAC,8,MILANO FORMALS,1
E1278,GREY,8,MILANO FORMALS,10
E1285,CAFE,4,MILANO FORMALS,1
E1285,CAFE,12,MILANO FORMALS,1
E1285,CAFE,16,MILANO FORMALS,1
E1285,FUCHSIA,12,MILANO FORMALS,4
E1285,FUCHSIA,14,MILANO FORMALS,1
E1285,FUCHSIA,18,MILANO FORMALS,4
E1285,FUCHSIA,20,MILANO FORMALS,2
E1285,FUCHSIA,24,MILANO FORMALS,7
E1285,FUCHSIA,30,MILANO FORMALS,5
E1285,LILAC,12,MILANO FORMALS,5
E1285,LILAC,14,MILANO FORMALS,3
E1285,LILAC,16,MILANO FORMALS,6
E1285,LILAC,18,MILANO FORMALS,1
E1285,LILAC,20,MILANO FORMALS,2
E1285,LILAC,24,MILANO FORMALS,6
E1285,PINK,24,MILANO FORMALS,1
E1285,PURPLE,8,MILANO FORMALS,1
E1285,PURPLE,10,MILANO FORMALS,1
E1285,PURPLE,12,MILANO FORMALS,1
E1285,PURPLE,18,MILANO FORMALS,1
E1285,SAGE,10,MILANO FORMALS,1
E1285,SAGE,12,MILANO FORMALS,2
E1294,TEAL,12,MILANO FORMALS,8
E1295,FUCHSIA,4,MILANO FORMALS,3
E1295,FUCHSIA,6,MILANO FORMALS,5
E1295,FUCHSIA,8,MILANO FORMALS,12
E1295,POOL,22,MILANO FORMALS,1
E1295,SAGE,8,MILANO FORMALS,1
E1295,SAGE,10,MILANO FORMALS,1
E1295,SAGE,12,MILANO FORMALS,1
E1295,TEAL,4,MILANO FORMALS,10
E1295,TEAL,8,MILANO FORMALS,7
E1295,TEAL,12,MILANO FORMALS,4
E1295,TEAL,14,MILANO FORMALS,3
E1295,TEAL,16,MILANO FORMALS,3
E1295,TEAL,20,MILANO FORMALS,14
E1295,TRUFFLE,4,MILANO FORMALS,19
E1295,TRUFFLE,6,MILANO FORMALS,5
E1295,TRUFFLE,8,MILANO FORMALS,13
E1295,TRUFFLE,10,MILANO FORMALS,6
E1295,TRUFFLE,12,MILANO FORMALS,17
E1295,TRUFFLE,16,MILANO FORMALS,8
E1295,TRUFFLE,20,MILANO FORMALS,5
E1295,TRUFFLE,24,MILANO FORMALS,1
E1295,WATERMELON,8,MILANO FORMALS,1
E1303,GREY,4,MILANO FORMALS,4
E1303,GREY,6,MILANO FORMALS,1
E1312,CLARET,8,MILANO FORMALS,5
E1312,CLARET,10,MILANO FORMALS,3
E1312,CLARET,12,MILANO FORMALS,2
E1312,CLARET,14,MILANO FORMALS,3
E1312,CLARET,16,MILANO FORMALS,2
E1312,CLARET,18,MILANO FORMALS,13
E1312,CLARET,22,MILANO FORMALS,5
E1312,SANGRIA,8,MILANO FORMALS,2
E1312,SILVER,22,MILANO FORMALS,1
E1312,SUNSHINE,8,MILANO FORMALS,5
E1312,SUNSHINE,12,MILANO FORMALS,6
E1312,SUNSHINE,14,MILANO FORMALS,7
E1319,PURPLE,8,MILANO FORMALS,1
E1319,WHITE/BLACK,8,MILANO FORMALS,12
E1322,PURPLE,8,MILANO FORMALS,10
E1322,PURPLE,10,MILANO FORMALS,1
E1322,PURPLE,12,MILANO FORMALS,5
E1322,PURPLE,22,MILANO FORMALS,3
E1326,NAVY,4,MILANO FORMALS,7
E1326,NAVY,8,MILANO FORMALS,1
E1326,NAVY,10,MILANO FORMALS,1
E1326,NAVY,22,MILANO FORMALS,2
E1327,BLACK,12,MILANO FORMALS,1
E1327,BLACK,14,MILANO FORMALS,6
E1333,TEAL,8,MILANO FORMALS,2
E1333,TEAL,10,MILANO FORMALS,4
E1334,FUCHSIA,2,MILANO FORMALS,3
E1334,FUCHSIA,4,MILANO FORMALS,9
E1334,FUCHSIA,6,MILANO FORMALS,3
E1334,FUCHSIA,8,MILANO FORMALS,4
E1334,FUCHSIA,10,MILANO FORMALS,7
E1334,FUCHSIA,12,MILANO FORMALS,7
E1336,LILAC,8,MILANO FORMALS,5
E1336,LILAC,10,MILANO FORMALS,1
E1336,LILAC,12,MILANO FORMALS,1
E1336,PURPLE,8,MILANO FORMALS,1
E1340,APPLE RED,4,MILANO FORMALS,2
E1340,APPLE RED,8,MILANO FORMALS,1
E1340,APPLE RED,14,MILANO FORMALS,1
E1340,BLACK,4,MILANO FORMALS,1
E1340,BLACK,6,MILANO FORMALS,5
E1340,BLACK,8,MILANO FORMALS,1
E1340,BLACK,10,MILANO FORMALS,1
E1340,BLACK,12,MILANO FORMALS,1
E1340,BLACK,16,MILANO FORMALS,1
E1340,CORAL,4,MILANO FORMALS,2
E1340,CORAL,8,MILANO FORMALS,1
E1340,CORAL,14,MILANO FORMALS,1
E1340,CORAL,18,MILANO FORMALS,1
E1340,POOL,4,MILANO FORMALS,2
E1340,POOL,8,MILANO FORMALS,2
E1340,POOL,10,MILANO FORMALS,4
E1340,PURPLE,4,MILANO FORMALS,9
E1340,PURPLE,8,MILANO FORMALS,11
E1340,PURPLE,10,MILANO FORMALS,12
E1340,PURPLE,12,MILANO FORMALS,1
E1340,PURPLE,18,MILANO FORMALS,1
E1340,RED,4,MILANO FORMALS,3
E1340,RED,12,MILANO FORMALS,2
E1340,RED,18,MILANO FORMALS,1
E1340,WHITE,4,MILANO FORMALS,5
E1340,WHITE,6,MILANO FORMALS,4
E1340,WHITE,8,MILANO FORMALS,7
E1340,WHITE,10,MILANO FORMALS,3
E1340,WHITE,12,MILANO FORMALS,9
E1340,WHITE,14,MILANO FORMALS,5
E1340,WHITE,16,MILANO FORMALS,1
E1342,FUCHSIA,12,MILANO FORMALS,4
E1342,FUCHSIA,18,MILANO FORMALS,1
E1342,FUCHSIA,22,MILANO FORMALS,1
E1344,YELLOW,2,MILANO FORMALS,4
E1344,YELLOW,6,MILANO FORMALS,1
E1344,YELLOW,8,MILANO FORMALS,1
E1344,YELLOW,10,MILANO FORMALS,6
E1344,YELLOW,12,MILANO FORMALS,5
E1344,YELLOW,14,MILANO FORMALS,1
E1344,YELLOW,18,MILANO FORMALS,1
E1344,YELLOW,22,MILANO FORMALS,1
E1347,BLUE,6,MILANO FORMALS,1
E1347,BLUE,8,MILANO FORMALS,3
E1347,BLUE,10,MILANO FORMALS,2
E1348,PLATINUM,6,MILANO FORMALS,1
E1348,PLATINUM,8,MILANO FORMALS,4
E1348,PLATINUM,12,MILANO FORMALS,2
E1350,WHITE,14,MILANO FORMALS,2
E1354,LILAC,2,MILANO FORMALS,3
E1354,LILAC,8,MILANO FORMALS,6
E1354,LILAC,10,MILANO FORMALS,4
E1354,LILAC,12,MILANO FORMALS,4
E1355,YELLOW,10,MILANO FORMALS,1
E1356,CORAL,2,MILANO FORMALS,3
E1356,SKY BLUE,2,MILANO FORMALS,1
E1356,TRUFFLE,4,MILANO FORMALS,6
E1356,TRUFFLE,8,MILANO FORMALS,4
E1356,TRUFFLE,10,MILANO FORMALS,5
E1356,TRUFFLE,12,MILANO FORMALS,1
E1369,PURPLE,4,MILANO FORMALS,2
E1371,APPLERED/WHITE,8,MILANO FORMALS,12
E1371,APPLERED/WHITE,10,MILANO FORMALS,9
E1371,APPLERED/WHITE,12,MILANO FORMALS,10
E1371,SAGE,8,MILANO FORMALS,1
E1371,SAGE,10,MILANO FORMALS,1
E1371,SAGE,14,MILANO FORMALS,1
E1371,TRUFFLE/WHITE,8,MILANO FORMALS,10
E1371,TRUFFLE/WHITE,10,MILANO FORMALS,8
E1371,TRUFFLE/WHITE,12,MILANO FORMALS,8
E1371,TRUFFLE/WHITE,18,MILANO FORMALS,2
E1371,TRUFFLE/WHITE,22,MILANO FORMALS,1
E1378,RED,4,MILANO FORMALS,3
E1378,RED,12,MILANO FORMALS,6
E1379,CORAL,4,MILANO FORMALS,4
E1379,CORAL,6,MILANO FORMALS,1
E1379,CORAL,8,MILANO FORMALS,4
E1379,CORAL,24,MILANO FORMALS,4
E1379,CORAL,28,MILANO FORMALS,2
E1379,NAVY,22,MILANO FORMALS,1
E1379,NAVY,28,MILANO FORMALS,1
E1379,PEACOCK,2,MILANO FORMALS,4
E1379,PEACOCK,4,MILANO FORMALS,9
E1379,PEACOCK,6,MILANO FORMALS,6
E1379,PEACOCK,8,MILANO FORMALS,12
E1379,PEACOCK,10,MILANO FORMALS,5
E1379,PEACOCK,18,MILANO FORMALS,2
E1379,SAGE,4,MILANO FORMALS,1
E1379,TEAL,4,MILANO FORMALS,1
E1379,TRUFFLE,4,MILANO FORMALS,8
E1379,TRUFFLE,6,MILANO FORMALS,1
E1379,TRUFFLE,8,MILANO FORMALS,19
E1379,TRUFFLE,10,MILANO FORMALS,11
E1379,WATERMELON,6,MILANO FORMALS,3
E1379,WATERMELON,10,MILANO FORMALS,2
E1379,WATERMELON,28,MILANO FORMALS,2
E1381,PURPLE,0,MILANO FORMALS,4
E1381,PURPLE,4,MILANO FORMALS,11
E1381,PURPLE,8,MILANO FORMALS,2
E1381,PURPLE,12,MILANO FORMALS,13
E1385,RED,16,MILANO FORMALS,2
E1385,RED,20,MILANO FORMALS,1
E1386,LILAC,4,MILANO FORMALS,6
