BOX NUMBER,STYLE NO.,BRAND NAME,COLOR,SIZE,QUANTITY,SKU,BOX LOCATION,DESCRIPTION,PRICE,PHOTO,PLATFORM,SAMPLE,13672,SIZE_US
353,E2291,MILANO FORMALS,BLACK/GOLD,10,3,,3032,,,,,,,10
355,E1396,MILANO FORMALS,PURPLE,10,1,,3032,,,,,,,10
355,E1422,MILANO FORMALS,PURPLE,10,1,,3032,,,,,,,10
357,E1552,MILANO FORMALS,BLACK,10,1,,3032,,,,,,,10
360,AA9308,ANDY ANAND COUTURE,WHITE,10,1,,3032,,,,,,,10
360,E1809,MILANO FORMALS,ORANGE,10,1,,3032,,399,,,,,10
362,E1379,MILANO FORMALS,PEACOCK,10,1,,3032,,39.99,,,,,10
363,E2773,MILANO FORMALS,LIGHT GOLD,10,1,,3032,,,,,,,10
364,E2553,MILANO FORMALS,RED,10,1,,3032,,,,,,,10
368,E2773,MILANO FORMALS,LIGHT GOLD,10,2,,3032,,,,,,,10
371,E1531,MILANO FORMALS,POOL,10,4,,3032,,,,,,,10
371,E2027,MILANO FORMALS,WINE,10,2,,3032,,,,,,,10
379,E2599,MILANO FORMALS,RED,10,1,,3032,,,,,,,10
380,E2600,MILANO FORMALS,ROYAL,10,1,,3032,,,,,,,10
382,E2245,MILANO FORMALS,BLACK/GREEN,10,5,,3032,,,,,,,10
385,E2034,MILANO FORMALS,BERRY,10,1,,3032,,190,,,,,10
386,E2786,MILANO FORMALS,PURPLE,10,2,,3032,,,,,,,10
387,E1986,MILANO FORMALS,POOL,10,2,,3032,,,,,,,10
387,E2557,MILANO FORMALS,NAVY,10,3,,3032,,,,,,,10
389,E2768,MILANO FORMALS,ROYAL,10,1,,3032,,399.99,,,,,10
398,F1116,MILANO FORMALS,BLACK,10,5,,3033,,,,,,,10
407,E1544,MILANO FORMALS,RED,10,3,,3033,,,,,,,10
413,E2322,MILANO FORMALS,TEAL,10,1,,3033,,,,,,,10
426,E1696,MILANO FORMALS,CORAL,10,2,,3033,,,,,,,10
426,E1729,MILANO FORMALS,FUCHSIA,10,1,,3033,,,,,,,10
426,E1799,MILANO FORMALS,LILAC,10,1,,3033,,,,,,,10
427,E1270,MILANO FORMALS,POOL,10,1,,3033,,,,,,,10
427,E1295,MILANO FORMALS,TRUFFLE,10,2,,3033,,,,,,,10
427,E1502,MILANO FORMALS,NAVY,10,1,,3033,,,,,,,10
427,E1502,MILANO FORMALS,CLARET,10,1,,3033,,,,,,,10
427,E1582,MILANO FORMALS,TEAL,10,1,,3033,,,,,,,10
427,E1696,MILANO FORMALS,ROYAL,10,2,,3033,,,,,,,10
427,E2039,MILANO FORMALS,POWDER BLUE,10,1,,3033,,,,,,,10
428,E1544,MILANO FORMALS,RED,10,3,,3033,,,,,,,10
430,E1891,MILANO FORMALS,PURPLE,10,1,,3033,,,,,,,10
435,E1340,MILANO FORMALS,POOL,10,4,,3033,,,,,,,10
435,E1510,MILANO FORMALS,WHITE,10,1,,3033,,,,,,,10
439,E2708,MILANO FORMALS,NAVY,10,1,,3033,,,,,,,10
441,AA9271,ANDY ANAND COUTURE,WHITE,10,1,,3033,,,,,,,10
443,AA9309,ANDY ANAND COUTURE,IVORY,10,1,,3033,,,,,,,10
444,AA9313,ANDY ANAND COUTURE,IVORY,10,1,,3033,,,,,,,10
444,AA9346,ANDY ANAND COUTURE,IVORY,10,1,,3033,,,,,,,10
445,AA9316,ANDY ANAND COUTURE,WHITE,10,1,,3033,,,,,,,10
445,AA9320,ANDY ANAND COUTURE,WHITE,10,1,,3033,,,,,,,10
446,AA9257,ANDY ANAND COUTURE,WHITE,10,1,,3033,,,,,,,10
446,AA9313,ANDY ANAND COUTURE,IVORY,10,1,,3033,,,,,,,10
454,B8865,MILANO FORMALS,,10,6,,3033,,,,,,,10
456,E1593,MILANO FORMALS,POOL,10,2,,3033,,,,,,,10
458,E1295,MILANO FORMALS,TRUFFLE,10,4,,3033,,,,,,,10
461,E1875,MILANO FORMALS,BLACK,10,5,,3033,,,,,,,10
463,E1729,MILANO FORMALS,PRINT,10,1,,3033,,,,,,,10
469,E1270,MILANO FORMALS,FUCHSIA,10,3,,3033,,,,,,,10
474,B8998,MILANO FORMALS,CORAL,10,2,,3033,,,,,,,10
476,E1582,MILANO FORMALS,TEAL,10,9,,3033,,,,,,,10
479,AA9256,ANDY ANAND COUTURE,IVORY,10,2,,3033,,,,,,,10
479,AA9318,ANDY ANAND COUTURE,,10,1,,3033,,,,,,,10
482,AA222,ANDY ANAND COUTURE,WHITE,10,1,,3240,,,,,,,10
482,AA9310,ANDY ANAND COUTURE,WHITE,10,1,,3240,,,,,,,10
485,E1762,MILANO FORMALS,PURPLE,10,1,,3240,,,,,,,10
490,E1259,MILANO FORMALS,SKY BLUE,10,1,,3240,,,,,,,10
492,E2437,MILANO FORMALS,NAVY PRINT,10,4,,3240,,,,,,,10
493,E2322,MILANO FORMALS,TEAL,10,1,,3240,,,,,,,10
494,E1168,MILANO FORMALS,BURGUNDY,10,2,,3240,,,,,,,10
494,E2241,MILANO FORMALS,IVORY,10,1,,3240,,,,,,,10
497,E2551,MILANO FORMALS,RED,10,1,,3240,,,,,,,10
503,B8998,MILANO FORMALS,POOL,10,2,,3240,,,,,,,10
503,B8998,MILANO FORMALS,CORAL,10,1,,3240,,,,,,,10
503,E1013,MILANO FORMALS,TRUFFLE,10,2,,3240,,,,,,,10
503,E1260,MILANO FORMALS,TRUFFLE,10,1,,3240,,,,,,,10
503,E1637,MILANO FORMALS,BLACK,10,1,,3240,,,,,,,10
503,E1696,MILANO FORMALS,BLACK,10,2,,3240,,,,,,,10
503,E1796,MILANO FORMALS,BLACK,10,2,,3240,,,,,,,10
504,E2554,MILANO FORMALS,,10,4,,3240,,,,,,,10
505,E1582,MILANO FORMALS,FUCHSIA,10,2,,3240,,,,,,,10
509,E1531,MILANO FORMALS,CORAL,10,3,,3735,,,,,,,10
510,E2578,MILANO FORMALS,BLACK,10,1,,3735,,,,,,,10
511,E1582,MILANO FORMALS,FUCHSIA,10,1,,3735,,,,,,,10
512,E1582,MILANO FORMALS,TEAL,10,1,,3735,,,,,,,10
512,E2075,MILANO FORMALS,MIDNIGHT,10,1,,3735,,,,,,,10
521,E1696,MILANO FORMALS,BLACK,10,11,,3735,,,,,,,10
525,E1942,MILANO FORMALS,ROYAL,10,3,,3735,,,,,,,10
526,E1340,MILANO FORMALS,WHITE,10,3,,3735,,,,,,,10
526,E1340,MILANO FORMALS,BLACK,10,1,,3735,,,,,,,10
527,AA9315,ANDY ANAND COUTURE,IVORY,10,1,,3735,,,,,,,10
528,AA9315,ANDY ANAND COUTURE,WHITE,10,1,,3735,,,,,,,10
529,E2081,MILANO FORMALS,NAVY,10,1,,3735,,,,,,,10
536,AA9317,ANDY ANAND COUTURE,WHITE,10,2,,3735,,,,,,,10
550,E1663,MILANO FORMALS,NAVY,10,1,,3735,,,,,,,10
551,AA9332,ANDY ANAND COUTURE,WHITE,10,1,,3735,,,,,,,10
551,AA9349,ANDY ANAND COUTURE,WHITE,10,1,,3735,,,,,,,10
554,E1799,MILANO FORMALS,LILAC,10,5,,3735,,,,,,,10
556,E2701,MILANO FORMALS,ROSE,10,1,,3735,,,,,,,10
562,E1270,MILANO FORMALS,POOL,10,2,,3735,,,,,,,10
562,E1531,MILANO FORMALS,PURPLE,10,5,,3735,,,,,,,10
562,E1531,MILANO FORMALS,CORAL,10,2,,3735,,,,,,,10
562,E1729,MILANO FORMALS,FUCHSIA,10,1,,3735,,,,,,,10
566,B8998,MILANO FORMALS,POOL,10,2,,3735,,,,,,,10
566,E2322,MILANO FORMALS,PEAL,10,1,,3735,,,,,,,10
575,E1259,MILANO FORMALS,SKY BLUE,10,1,,3735,,,,,,,10
577,E1502,MILANO FORMALS,CLARET,10,4,,3735,,,,,,,10
577,E1582,MILANO FORMALS,FUCHSIA,10,4,,3735,,,,,,,10
580,E1696,MILANO FORMALS,CORAL,10,3,,3735,,,,,,,10
583,E1729,MILANO FORMALS,FUCHSIA,10,5,,3735,,,,,,,10
588,E1168,MILANO FORMALS,SAGE,10,1,,3735,,,,,,,10
594,E2570,MILANO FORMALS,BURGUNDY,10,1,,3735,,,,,,,10
599,B8865,MILANO FORMALS,CLARET,10,1,,3735,,,,,,,10
599,E1931,MILANO FORMALS,NAVY,10,4,,3735,,,,,,,10
600,AA9318,ANDY ANAND COUTURE,WHITE,10,1,,3735,,,,,,,10
605,B8865,MILANO FORMALS,WHITE,10,2,,3735,,,,,,,10
608,E2060,MILANO FORMALS,MIDNIGHT,10,1,,3735,,,,,,,10
610,E2557,MILANO FORMALS,NAVY,10,9,,3735,,,,,,,10
611,E2251,MILANO FORMALS,RED,10,1,,3735,,,,,,,10
613,E1537,MILANO FORMALS,BLACK,10,2,,3735,,,,,,,10
614,E1312,MILANO FORMALS,CLARET,10,2,,3733,,,,,,,10
623,E1942,MILANO FORMALS,ROYAL,10,1,,3733,,,,,,,10
624,E2107,MILANO FORMALS,NAVY,10,1,,3733,,,,,,,10
630,AA9270,ANDY ANAND COUTURE,WHITE/NAVY,10,5,,3733,,,,,,,10
631,AA9310,ANDY ANAND COUTURE,WHITE,10,1,,3733,,,,,,,10
633,AA9257,ANDY ANAND COUTURE,,10,2,,3733,,,,,,,10
633,AA9331,ANDY ANAND COUTURE,,10,1,,3733,,,,,,,10
634,AA9256,ANDY ANAND COUTURE,,10,1,,3733,,,,,,,10
634,AA9257,ANDY ANAND COUTURE,,10,1,,3733,,,,,,,10
637,AA9257,ANDY ANAND COUTURE,WHITE,10,1,,3733,,,,,,,10
639,E2501,MILANO FORMALS,BLUSH,10,1,,3733,,,,,,,10
640,AA9256,ANDY ANAND COUTURE,WHITE,10,3,,3733,,,,,,,10
640,AA9257,ANDY ANAND COUTURE,WHITE,10,4,,3733,,,,,,,10
642,E2403,MILANO FORMALS,BLACK,10,3,,3733,,,,,,,10
650,AA9256,ANDY ANAND COUTURE,IVORY,10,1,,3733,,,,,,,10
650,AA9271,ANDY ANAND COUTURE,WHITE,10,1,,3733,,,,,,,10
650,AA9301,ANDY ANAND COUTURE,WHITE,10,1,,3733,,,,,,,10
650,AA9310,ANDY ANAND COUTURE,WHITE,10,1,,3733,,,,,,,10
650,AA9317,ANDY ANAND COUTURE,WHITE,10,1,,3733,,,,,,,10
650,AA9319,ANDY ANAND COUTURE,WHITE,10,1,,3733,,,,,,,10
656,B8865,MILANO FORMALS,TRUFFLE,10,2,,3733,,,,,,,10
657,E2431,MILANO FORMALS,RED,10,1,,3733,,,,,,,10
661,B8865,MILANO FORMALS,CLARET,10,1,,3733,,,,,,,10
661,B8865,MILANO FORMALS,CLARET,10,1,,3733,,,,,,,10
661,E2431,MILANO FORMALS,RED,10,1,,3733,,,,,,,10
668,E2144,MILANO FORMALS,MINT,10,2,,3733,,,,,,,10
672,E2160,MILANO FORMALS,WHITE PRINT,10,1,,3733,,,,,,,10
677,E1799,MILANO FORMALS,LILAC,10,8,,3733,,,,,,,10
684,E1259,MILANO FORMALS,SKY BLUE,10,1,,3733,,,,,,,10
692,E1657,MILANO FORMALS,TEAL,10,1,,3733,,,,,,,10
693,E1502,MILANO FORMALS,RED,10,2,,3733,,,,,,,10
693,E2752,MILANO FORMALS,GREEN,10,1,,3733,,,,,,,10
697,E1581,MILANO FORMALS,BLACK,10,1,,3733,,,,,,,10
716,E2774,MILANO FORMALS,BLACK,10,1,,3733,,,,,,,10
722,E1168,MILANO FORMALS,BURGUNDY,10,1,,3733,,,,,,,10
722,E2385,MILANO FORMALS,GOLD/BLACK,10,1,,3733,,,,,,,10
735,E2701,MILANO FORMALS,ROSE,10,1,,3240,,,,,,,10
736,E2046,MILANO FORMALS,NAVY,10,1,,3240,,,,,,,10
738,E2437,MILANO FORMALS,NAVY PRINT,10,1,,3240,,,,,,,10
745,E1168,MILANO FORMALS,SAGE,10,2,,3240,,,,,,,10
747,E1593,MILANO FORMALS,POOL,10,1,,3240,,,,,,,10
747,E1696,MILANO FORMALS,CORAL,10,1,,3240,,,,,,,10
749,E2568,MILANO FORMALS,AQUA,10,1,,3240,,,,,,,10
750,E2570,MILANO FORMALS,BURGUNDY,10,1,,3240,,,,,,,10
753,E1502,MILANO FORMALS,CLARET,10,1,,3240,,,,,,,10
762,E1502,MILANO FORMALS,NAVY,10,1,,3240,,,,,,,10
765,E1891,MILANO FORMALS,PURPLE,10,3,,3240,,,,,,,10
775,E2774,MILANO FORMALS,BLACK,10,1,,3240,,,,,,,10
779,E2540,MILANO FORMALS,TEAL,10,1,,3240,,,,,,,10
782,AA9346,ANDY ANAND COUTURE,IVORY,10,1,,3240,,,,,,,10
789,E1696,MILANO FORMALS,ROYAL,10,1,,3240,,,,,,,10
789,E2296,MILANO FORMALS,GREEN/PURPLE,10,1,,3240,,,,,,,10
793,E2317,MILANO FORMALS,NAVY,10,1,,3240,,,,,,,10
804,E2318,MILANO FORMALS,BLUE,10,1,,3240,,,,,,,10
805,E2366,MILANO FORMALS,BLACK/GOLD,10,2,,3240,,,,,,,10
806,E1548,MILANO FORMALS,PINK,10,1,,3240,,,,,,,10
806,E1593,MILANO FORMALS,POOL,10,1,,3240,,,,,,,10
806,E1762,MILANO FORMALS,PURPLE,10,1,,3240,,,,,,,10
807,E1013,MILANO FORMALS,CLARET,10,7,,3240,,,,,,,10
807,E1696,MILANO FORMALS,RED,10,1,,3240,,,,,,,10
808,E1796,MILANO FORMALS,BLACK,10,2,,3240,,,,,,,10
810,E2060,MILANO FORMALS,MIDNIGHT,10,3,,3240,,,,,,,10
810,E2366,MILANO FORMALS,BLACK/GOLD,10,1,,3240,,,,,,,10
819,E1270,MILANO FORMALS,CORAL,10,1,,3240,,,,,,,10
823,E1981,MILANO FORMALS,BLACK,10,1,,3240,,,,,,,10
824,B8865,MILANO FORMALS,CLARET,10,1,,3240,,,,,,,10
841,E2701,MILANO FORMALS,ROSE,10,1,,3240,,,,,,,10
845,E1942,MILANO FORMALS,ROYAL,10,3,,3240,,,,,,,10
847,E1379,MILANO FORMALS,WATERMELON,10,2,,3240,,,,,,,10
847,E1852,MILANO FORMALS,FUCHSIA,10,1,,3240,,,,,,,10
850,E1939,MILANO FORMALS,TEAL,10,1,,3240,,,,,,,10
851,E2449,MILANO FORMALS,GREEN,10,1,,3240,,,,,,,10
856,E2126,MILANO FORMALS,BLACK,10,1,,3240,,,,,,,10
856,E2366,MILANO FORMALS,BLACK/GOLD,10,1,,3240,,,,,,,10
3,F1116,MILANO FORMALS,LILAC,12,2,,3033,,,,,,,12
7,E2253,MILANO FORMALS,RED,12,1,,3033,,,,,,,12
13,E2255,MILANO FORMALS,FUCHSIA,12,5,,3033,,,,,,,12
15,E1745,MILANO FORMALS,TURQUOISE/GREEN,12,7,,3033,,,,,,,12
15,E2253,MILANO FORMALS,RED,12,3,,3033,,,,,,,12
21,E2101,MILANO FORMALS,WINE,12,3,,3033,,,,,,,12
25,E1420,MILANO FORMALS,PURPLE,12,1,,3033,,,,,,,12
26,E1730,MILANO FORMALS,CHARCOAL,12,2,,3033,,,,,,,12
31,AA9307,ANDY ANAND COUTURE,,12,1,,3033,,,,,,,12
38,AA9309,ANDY ANAND COUTURE,,12,1,,3033,,649,,,,,12
39,AA9307,ANDY ANAND COUTURE,,12,1,,3033,,,,,,,12
41,E1730,MILANO FORMALS,BURNTORE,12,1,,3033,,,,,,,12
42,A1054,MILANO FORMALS,IVORY,12,1,,3033,,,,,,,12
45,E1463,MILANO FORMALS,TEAL,12,2,,3033,,,,,,,12
46,E1730,MILANO FORMALS,CHARCOAL,12,5,,3033,,,,,,,12
50,E1421,MILANO FORMALS,GREY,12,4,,3033,,,,,,,12
53,E1285,MILANO FORMALS,FUCHSIA,12,2,,3033,,,,,,,12
54,AA9315,ANDY ANAND COUTURE,IVORY,12,1,,3033,,,,,,,12
58,F1116,MILANO FORMALS,LILAC,12,1,,3033,,,,,,,12
59,E1799,MILANO FORMALS,TEAL,12,1,,3033,,,,,,,12
59,E2252,MILANO FORMALS,PURPLE,12,1,,3033,,,,,,,12
61,E2171,MILANO FORMALS,LIGHT BLUE,12,12,,3033,,,,,,,12
63,E2171,MILANO FORMALS,LIGHT BLUE,12,4,,3033,,,,,,,12
67,E2590,MILANO FORMALS,ROSE,12,2,,3033,,,,,,,12
73,E2126,MILANO FORMALS,BLACK,12,5,,3033,,,,,,,12
74,E1285,MILANO FORMALS,FUCHSIA,12,1,,3033,,,,,,,12
76,E1412,MILANO FORMALS,BROWN,12,1,,3033,,,,,,,12
79,AA9320,ANDY ANAND COUTURE,WHITE,12,1,,3033,,,,,,,12
93,E1672,MILANO FORMALS,BLUE,12,3,,3033,,,,,,,12
94,E2241,MILANO FORMALS,IVORY,12,1,,3033,,,,,,,12
102,E1581,MILANO FORMALS,RED,12,1,,3033,,,,,,,12
103,AA9257,ANDY ANAND COUTURE,WHITE,12,2,,3033,,,,,,,12
104,AA9315,ANDY ANAND COUTURE,WHITE,12,2,,3033,,,,,,,12
107,E1573,MILANO FORMALS,BLACK,12,2,,3033,,,,,,,12
108,E1348,MILANO FORMALS,PLATINUM,12,2,,3033,,,,,,,12
109,E1896,MILANO FORMALS,POOL/WHITE,12,2,,3033,,,,,,,12
110,E2526,MILANO FORMALS,GREEN,12,1,,3033,,,,,,,12
119,AA9315,ANDY ANAND COUTURE,IVORY,12,1,,3033,,,,,,,12
133,B8998,MILANO FORMALS,RED,12,3,,3033,,,,,,,12
139,E1799,MILANO FORMALS,TEAL,12,2,,3033,,,,,,,12
142,AA9270,ANDY ANAND COUTURE,WHITE/NAVY,12,1,,3033,,,,,,,12
142,E1412,MILANO FORMALS,BROWN,12,6,,3033,,,,,,,12
142,E2160,MILANO FORMALS,SKY BLUE,12,1,,3033,,,,,,,12
144,E1730,MILANO FORMALS,CHARCOAL,12,1,,3033,,,,,,,12
145,E1582,MILANO FORMALS,TEAL,12,2,,3033,,,,,,,12
147,F1116,MILANO FORMALS,LILAC,12,2,,3033,,,,,,,12
151,AA9303,ANDY ANAND COUTURE,IVORY,12,1,,3033,,,,,,,12
153,AA9270,ANDY ANAND COUTURE,WHITE/IVORY,12,1,,3033,,,,,,,12
153,AA9270,ANDY ANAND COUTURE,WHITE,12,1,,3033,,,,,,,12
154,E2252,MILANO FORMALS,PURPLE,12,1,,3033,,,,,,,12
154,F1116,MILANO FORMALS,LILAC,12,1,,3033,,,,,,,12
158,E2031,MILANO FORMALS,BLACK,12,1,,3033,,,,,,,12
159,E1285,MILANO FORMALS,FUCHSIA,12,1,,3033,,,,,,,12
159,E1285,MILANO FORMALS,CAFE,12,1,,3033,,,,,,,12
160,E1264,MILANO FORMALS,CORAL,12,2,,3033,,,,,,,12
165,E1013,MILANO FORMALS,SUNSHINE,12,1,,3033,,,,,,,12
166,E1463,MILANO FORMALS,TRUFFLE,12,5,,3033,,,,,,,12
168,AA9322,ANDY ANAND COUTURE,IVORY,12,1,,3033,,,,,,,12
171,F1116,MILANO FORMALS,LILAC,12,2,,3033,,,,,,,12
172,AA9270,ANDY ANAND COUTURE,WHITE NAVY,12,1,,3033,,,,,,,12
174,E1672,MILANO FORMALS,SKY BLUE,12,5,,3033,,,,,,,12
175,E1270,MILANO FORMALS,TEAL,12,6,,3033,,,,,,,12
178,F570,MILANO FORMALS,DARK GREEN,12,1,,3033,,,,,,,12
182,E1657,MILANO FORMALS,BLACK,12,1,,3033,,,,,,,12
183,E1422,MILANO FORMALS,PURPLE,12,1,,3033,,,,,,,12
183,E1424,MILANO FORMALS,TEAL,12,4,,3033,,,,,,,12
184,E2046,MILANO FORMALS,ROSE,12,1,,3033,,,,,,,12
193,E1672,MILANO FORMALS,SKY BLUE,12,3,,3033,,,,,,,12
194,E1420,MILANO FORMALS,CHAMPAGNE,12,1,,3033,,,,,,,12
202,AA9259,ANDY ANAND COUTURE,,12,3,,3033,,,,,,,12
204,E2602,MILANO FORMALS,MINT,12,1,,3033,,,,,,,12
205,E1507,MILANO FORMALS,WATERMELON,12,1,,3033,,,,,,,12
205,E1582,MILANO FORMALS,PURPLE,12,1,,3033,,,,,,,12
205,E2031,MILANO FORMALS,BLACK,12,1,,3033,,,,,,,12
205,E2082,MILANO FORMALS,BLACK,12,1,,3033,,,,,,,12
205,E2126,MILANO FORMALS,BLACK,12,1,,3033,,,,,,,12
205,E2403,MILANO FORMALS,SILVER,12,1,,3033,,,,,,,12
205,E2708,MILANO FORMALS,BLACK,12,1,,3033,,,,,,,12
207,E1013,MILANO FORMALS,SANGRIA,12,1,,3033,,,,,,,12
212,E1520,MILANO FORMALS,BURNT ORANGE,12,8,,3033,,,,,,,12
213,E2046,MILANO FORMALS,ROSE,12,2,,3033,,,,,,,12
213,E2772,MILANO FORMALS,ROYAL,12,1,,3033,,,,,,,12
214,AA9270,ANDY ANAND COUTURE,WHITE NAVY,12,1,,3033,,,,,,,12
215,E1463,MILANO FORMALS,CORAL,12,4,,3033,,,,,,,12
222,E2574,MILANO FORMALS,BLACK,12,1,,3033,,,,,,,12
223,E1868,MILANO FORMALS,CHAMPAGNE,12,1,,3033,,,,,,,12
227,E2097,MILANO FORMALS,MINT,12,2,,3033,,,,,,,12
228,E2081,MILANO FORMALS,NAVY,12,1,,3033,,,,,,,12
230,E2257,MILANO FORMALS,WINE,12,1,,3033,,,,,,,12
232,E2449,MILANO FORMALS,IVORY,12,1,,3033,,,,,,,12
232,E2754,MILANO FORMALS,NAVY,12,5,,3033,,,,,,,12
233,E2107,MILANO FORMALS,LAVENDER,12,2,,3032,,,,,,,12
238,E1422,MILANO FORMALS,PURPLE,12,1,,3032,,,,,,,12
238,E2225,MILANO FORMALS,BLACK/GREEN,12,1,,3032,,,,,,,12
238,E2436,MILANO FORMALS,BLACK/PRINT,12,1,,3032,,,,,,,12
239,E1422,MILANO FORMALS,PURPLE,12,2,,3032,,,,,,,12
244,E1356,MILANO FORMALS,TRUFFLE,12,1,,3032,,,,,,,12
245,E2259,MILANO FORMALS,WINE,12,1,,3032,,,,,,,12
245,E2269,MILANO FORMALS,NUDE,12,4,,3032,,,,,,,12
246,E2281,MILANO FORMALS,PURPLE,12,5,,3032,,,,,,,12
248,E1546,MILANO FORMALS,CORAL,12,1,,3032,,,,,,,12
249,E2781,MILANO FORMALS,RED,12,2,,3032,,,,,,,12
256,E2107,MILANO FORMALS,LAVENDER,12,1,,3032,,,,,,,12
259,E2106,MILANO FORMALS,BABY BLUE,12,1,,3032,,,,,,,12
262,E2787,MILANO FORMALS,NAVY,12,1,,3032,,,,,,,12
266,E2317,MILANO FORMALS,NAVY,12,1,,3032,,,,,,,12
271,E1778,MILANO FORMALS,NAVY,12,1,,3032,,,,,,,12
271,E2767,MILANO FORMALS,WINE,12,1,,3032,,,,,,,12
272,E2752,MILANO FORMALS,GREEN,12,2,,3032,,,,,,,12
274,E2088,MILANO FORMALS,BURGUNDY,12,6,,3032,,,,,,,12
275,E2225,MILANO FORMALS,BLACK/GREEN,12,3,,3032,,,,,,,12
278,E1412,MILANO FORMALS,BROWN,12,1,,3032,,,,,,,12
281,F1116,MILANO FORMALS,GOLD,12,3,,3032,,,,,,,12
283,F1116,MILANO FORMALS,BLACK,12,2,,3032,,,,,,,12
284,E2335,MILANO FORMALS,ROYAL,12,2,,3032,,,,,,,12
285,E2786,MILANO FORMALS,PURPLE,12,2,,3032,,,,,,,12
286,E2778,MILANO FORMALS,BLUSH,12,1,,3032,,,,,,,12
291,F570,MILANO FORMALS,BANANA,12,1,,3032,,,,,,,12
296,E2059,MILANO FORMALS,ROYAL,12,1,,3032,,,,,,,12
296,E2426,MILANO FORMALS,NAVY,12,2,,3032,,,,,,,12
297,F570,MILANO FORMALS,PINK,12,2,,3032,,,,,,,12
299,E1013,MILANO FORMALS,SUNSHINE,12,2,,3032,,,,,,,12
305,E1657,MILANO FORMALS,BLACK,12,1,,3032,,,,,,,12
306,E1270,MILANO FORMALS,TEAL,12,5,,3032,,,,,,,12
306,E1799,MILANO FORMALS,TEAL,12,3,,3032,,,,,,,12
307,E1809,MILANO FORMALS,ORANGE,12,4,,3032,,,,,,,12
308,E1439,MILANO FORMALS,ESMERALD,12,1,,3032,,,,,,,12
309,E1799,MILANO FORMALS,TEAL,12,4,,3032,,,,,,,12
312,E1264,MILANO FORMALS,CLARET,12,2,,3032,,,,,,,12
312,E2253,MILANO FORMALS,RED,12,1,,3032,,,,,,,12
312,E2255,MILANO FORMALS,FUCHSIA,12,1,,3032,,,,,,,12
312,E2513,MILANO FORMALS,RED,12,2,,3032,,,,,,,12
312,E2551,MILANO FORMALS,RED,12,1,,3032,,,,,,,12
312,E2560,MILANO FORMALS,NAVY,12,1,,3032,,,,,,,12
314,E1657,MILANO FORMALS,TEAL,12,1,,3032,,,,,,,12
315,E2335,MILANO FORMALS,ROYAL,12,2,,3032,,,,,,,12
319,F1116,MILANO FORMALS,SILVER,12,1,,3032,,189,,,,,12
322,AA9270,ANDY ANAND COUTURE,WHITE/NAVY,12,2,,3032,,,,,,,12
322,AA9270,ANDY ANAND COUTURE,WHITE/BURGUNDY,12,2,,3032,,,,,,,12
322,E1657,MILANO FORMALS,BLACK,12,2,,3032,,,,,,,12
330,E1983,MILANO FORMALS,MINT,12,1,,3032,,,,,,,12
330,E2602,MILANO FORMALS,BLACK,12,1,,3032,,139,,,,,12
333,E1730,MILANO FORMALS,BURNT ORANGE,12,1,,3032,,39.99,,,,,12
334,E1264,MILANO FORMALS,CLARET,12,1,,3032,,169,,,,,12
335,E1672,MILANO FORMALS,SKY BLUE,12,4,,3032,,,,,,,12
335,E1983,MILANO FORMALS,MINT,12,1,,3032,,219,,,,,12
336,E1387,MILANO FORMALS,PINK,12,2,,3032,,239,,,,,12
336,E2252,MILANO FORMALS,PURPLE,12,3,,3032,,239,,,,,12
340,E1672,MILANO FORMALS,SKY BLUE,12,1,,3032,,,,,,,12
343,E2081,MILANO FORMALS,NAVY,12,1,,3032,,,,,,,12
345,E2449,MILANO FORMALS,IVORY,12,1,,3032,,,,,,,12
346,E1424,MILANO FORMALS,TEAL,12,1,,3032,,,,,,,12
352,E2257,MILANO FORMALS,WINE,12,3,,3032,,,,,,,12
353,E2291,MILANO FORMALS,BLACK/GOLD,12,6,,3032,,,,,,,12
356,E2590,MILANO FORMALS,ROSE,12,2,,3032,,,,,,,12
358,E1685,MILANO FORMALS,FUCHSIA,12,3,,3032,,,,,,,12
361,E1947,MILANO FORMALS,ROYAL,12,1,,3032,,229,,,,,12
363,E2773,MILANO FORMALS,LIGHT GOLD,12,1,,3032,,,,,,,12
364,E2245,MILANO FORMALS,BLACK/GREEN,12,1,,3032,,,,,,,12
368,E2773,MILANO FORMALS,LIGHT GOLD,12,2,,3032,,,,,,,12
369,AA219,ANDY ANAND COUTURE,IVORY,12,1,,3032,,,,,,,12
370,E2244,MILANO FORMALS,BLACK,12,3,,3032,,,,,,,12
371,E1531,MILANO FORMALS,POOL,12,3,,3032,,,,,,,12
372,E2366,MILANO FORMALS,BLACK/GOLD,12,1,,3032,,,,,,,12
375,E2775,MILANO FORMALS,ROYAL,12,1,,3032,,,,,,,12
377,AA9257,ANDY ANAND COUTURE,IVORY,12,4,,3032,,,,,,,12
382,E2245,MILANO FORMALS,BLACK/GREEN,12,3,,3032,,,,,,,12
383,AA9270,ANDY ANAND COUTURE,APPLE RED,12,1,,3032,,,,,,,12
383,E1391,MILANO FORMALS,PURPLE,12,2,,3032,,,,,,,12
386,E2786,MILANO FORMALS,PURPLE,12,2,,3032,,,,,,,12
388,E1524,MILANO FORMALS,TEAL,12,11,,3032,,,,,,,12
388,E2324,MILANO FORMALS,PINK,12,1,,3032,,,,,,,12
389,E2041,MILANO FORMALS,IVORY,12,1,,3032,,,,,,,12
