Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Box (product.metafields.custom.box),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Display technology (product.metafields.shopify.display-technology),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Test format (product.metafields.shopify.test-format),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
e2545,,,,,,,,,6.0,,,GREEN,,,,,E2545_GREEN_6,0.0,shopify,5,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2545,,,,,,,,,8.0,,,GREEN,,,,,E2545_GREEN_8,0.0,shopify,7,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2545,,,,,,,,,10.0,,,GREEN,,,,,E2545_GREEN_10,0.0,shopify,3,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2545,,,,,,,,,14.0,,,GREEN,,,,,E2545_GREEN_14,0.0,shopify,4,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2545,,,,,,,,,18.0,,,GREEN,,,,,E2545_GREEN_18,0.0,shopify,2,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2544,Elegant Evening Cocktail Short Dress E2544,"<p>Step into the spotlight with this striking dress, perfect for festive celebrations or evening gatherings. Its flattering silhouette enhances your figure, while the playful design adds a fun twist to your ensemble. Ideal for a cocktail party, a night out with friends, or even a romantic date night, this dress promises to make you feel chic and confident. Pair it with stylish accessories to create a complete look that dazzles all night long.  </p>
<ul>
<li>Short Sleeve</li>
<li>Flowy Dress</li>
<li>A-Line</li>
<li>Solid fabric</li>
<li>Stylish design</li>
</ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,short,"A-Line, Cocktail, Date Night, design, Dress, fabric, Flowy, Party, Short, Sleeve, Solid, Stylish",true,Size,0.0,,Color,RED,,,,,E2544_RED_0,0.0,shopify,4,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2544_Red_1.jpg?v=1722465490,1,MILANO FORMALS e2544 E2544_Red_1.png,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2544,,,,,,,,,2.0,,,RED,,,,,E2544_RED_2,0.0,shopify,5,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2544,,,,,,,,,4.0,,,RED,,,,,E2544_RED_4,0.0,shopify,4,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2544,,,,,,,,,6.0,,,RED,,,,,E2544_RED_6,0.0,shopify,5,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2544,,,,,,,,,8.0,,,RED,,,,,E2544_RED_8,0.0,shopify,2,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2543,Elegant Cocktail Short Dress E2543,"<p>Elevate your wardrobe with this stunning dress perfect for any festive gathering. Effortlessly transition from day to night, whether you're attending a wedding, enjoying a night out with friends, or celebrating a birthday. The fitted silhouette creates a flattering shape while the playful design ensures you stand out. Pair it with heels and bold accessories for a chic look that will turn heads wherever you go.  </p>
<ul>
<li>Fitted</li>
<li>Elegant</li>
<li>Playful</li>
<li>Versatile</li>
<li>Sleeveless</li>
<li>Solid</li>
<li>Chic  </li>
</ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,short,"Cocktail, Elegant, Party, Short, Wedding Guest",true,Size,0.0,,Color,BLACK,,,,,E2543_BLACK_0,0.0,shopify,4,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2543_Black_1.jpg?v=1722465485,1,MILANO FORMALS e2543 E2543_Black_1.png,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2543,,,,,,,,,2.0,,,BLACK,,,,,E2543_BLACK_2,0.0,shopify,3,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2543,,,,,,,,,4.0,,,BLACK,,,,,E2543_BLACK_4,0.0,shopify,4,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2543,,,,,,,,,6.0,,,BLACK,,,,,E2543_BLACK_6,0.0,shopify,4,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2543,,,,,,,,,8.0,,,BLACK,,,,,E2543_BLACK_8,0.0,shopify,4,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2543,,,,,,,,,14.0,,,BLACK,,,,,E2543_BLACK_14,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2540,Charming Wedding Long Dress E2540,"<p>Envision yourself gracefully moving through a vibrant garden, capturing attention with every step. This exquisite long dress features an elegant silhouette, perfect for a wedding or formal event. Crafted with soft fabric for comfortable wear, it's adorned with beautiful details that make it ideal for bridesmaids or wedding guests. Pair it with heels for an elevated look, or opt for elegant sandals for a more casual vibe. Whether dancing or mingling, this dress will be your go-to choice.  </p>
<ul>
<li>Elegant silhouette</li>
<li>Soft fabric</li>
<li>Beautiful details</li>
<li>Comfortable wear</li>
<li>Versatile styling  </li>
</ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,long,"Bridesmaid, Elegant, Long, Wedding, Wedding (Bridal), Wedding Guest",true,Size,0.0,,Color,TEAL,,,,,E2540_TEAL_0,0.0,shopify,2,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2540_Teal_1.jpg?v=1722465479,1,MILANO FORMALS e2540 E2540_Teal_1.png,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2540,,,,,,,,,2.0,,,TEAL,,,,,E2540_TEAL_2,0.0,shopify,4,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2540,,,,,,,,,4.0,,,TEAL,,,,,E2540_TEAL_4,0.0,shopify,8,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2540,,,,,,,,,6.0,,,TEAL,,,,,E2540_TEAL_6,0.0,shopify,5,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2540,,,,,,,,,8.0,,,TEAL,,,,,E2540_TEAL_8,0.0,shopify,4,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2540,,,,,,,,,10.0,,,TEAL,,,,,E2540_TEAL_10,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2540,,,,,,,,,14.0,,,TEAL,,,,,E2540_TEAL_14,0.0,shopify,2,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2537,Elegant Wedding Long Dress E2537,"<p>Transform your special day with this exquisite long dress, designed to move gracefully with you. Perfect for bridal parties or as a wedding guest, its timeless silhouette is complemented by delicate details and a luxurious fabric, making it suitable for both elegant celebrations and photo shoots. Envision wearing this dress at your summer wedding, capturing timeless moments with loved ones. Style it with accessories to elevate the look for any occasion, ensuring you shine all day long.  </p>
<ul>
<li>Elegant</li>
<li>Timeless</li>
<li>Flattering Silhouette</li>
<li>Luxury Fabric</li>
<li>Graceful Movement  </li>
</ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,long,"Bridesmaid, Dress, Elegant, Formal, Long, Wedding, Wedding (Bridal), Wedding Guest",true,Size,4.0,,Color,IVORY,,,,,E2537_IVORY_4,0.0,shopify,1,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2537_Ivory_1.jpg?v=1722465472,1,MILANO FORMALS e2537 E2537_Ivory_1.png,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2537,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2537_Ivory_2.jpg?v=1722465472,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2535,Elegant Evening Cocktail Short Dress E2535,"<p>Sparkle with sophistication in this stunning cocktail dress designed for unforgettable moments. Perfect for a night out or special occasion, it showcases a flattering silhouette that enhances the figure. The dress is ideal for cocktail parties, date nights, or weddings, allowing you to shine with confidence. Create your own unique style by pairing it with statement accessories and heels for an enchanting look that turns heads.  </p>
<ul>
<li>A-Line</li>
<li>Sleeveless</li>
<li>Fit &amp; Flare</li>
<li>Solid</li>
<li>Elegant</li>
<li>Flowy Dress</li>
<li>Satin  </li>
</ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,short,"A-Line, Cocktail, Date Night, Party, Short",true,Size,2.0,,Color,BURGUNDY,,,,,E2535_BURGUNDY_2,0.0,shopify,2,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2535_Burgundy_1.jpg?v=1722465464,1,MILANO FORMALS e2535 E2535_Burgundy_1.png,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2535,,,,,,,,,4.0,,,BURGUNDY,,,,,E2535_BURGUNDY_4,0.0,shopify,3,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2535,,,,,,,,,6.0,,,BURGUNDY,,,,,E2535_BURGUNDY_6,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2534,Elegant Evening Cocktail Long Dress E2534,"<p>Captivate the crowd as you glide through your evening events in this enchanting long dress. Its sophisticated silhouette makes it perfect for weddings, elegant parties, or a cocktail soirée. Pair it with stunning heels and let the garment flow beautifully with each step. The intricate design and eye-catching details ensure you’ll be the center of attention, making this dress an ideal choice for unforgettable moments.  </p>
<ul>
<li>Solid</li>
<li>A-Line</li>
<li>Long Sleeve</li>
<li>Satin</li>
<li>Flowy Dress  </li>
</ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,long,"A-Line, Cocktail, Formal, Long, Wedding Guest",true,Size,2.0,,Color,BLUE,,,,,E2534_BLUE_2,0.0,shopify,1,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2534_Navy_1.jpg?v=1722465459,1,MILANO FORMALS e2534 E2534_Navy_1.png,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2534,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2534_Navy_2.jpg?v=1722465459,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2532,Charming Summer Short Dress E2532,"<p>Experience the allure of effortless style with this enchanting dress, perfect for vibrant summer days and social gatherings. Its versatile design allows you to dress it up for a night out or keep it casual for brunch with friends. Pair it with your favorite sandals or high heels, and accessorize with chic eyewear to complete the look. Whether you're celebrating a birthday or enjoying an evening party, this dress ensures you'll shine with confidence.  </p>
<ul>
<li>Print</li>
<li>Flowy Dress</li>
<li>Short Sleeve</li>
<li>Casual</li>
<li>Everyday</li>
<li>Elegant</li>
<li>Comfortable  </li>
</ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,short,"Birthday, Casual, Everyday, Party, Print, Short, Summer",true,Size,0.0,,Color,PRINT,,,,,E2532_PRINT_0,0.0,shopify,6,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2532_Print_1.jpg?v=1722465453,1,MILANO FORMALS e2532 E2532_Print_1.png,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2532,,,,,,,,,2.0,,,PRINT,,,,,E2532_PRINT_2,0.0,shopify,5,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2531,Elegant Cocktail Short Dress E2531,"<p>Step into elegance with this captivating short dress, perfect for turning heads at cocktail parties or chic gatherings. Featuring a tailored silhouette, it hugs the body in all the right places, creating a stunning profile. The sophisticated design offers versatility, making it an ideal choice for date nights or upscale events. Pair it with statement accessories to elevate your look and make a lasting impression wherever you go.  </p>
<ul>
<li>Solid</li>
<li>Fit &amp; Flare</li>
<li>Sleeveless</li>
<li>V-Neck</li>
<li>Tailored  </li>
</ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,short,"Cocktail, Date Night, Dress, Fit & Flare, Party, Solid",true,Size,2.0,,Color,ROYAL,,,,,E2531_ROYAL_2,0.0,shopify,1,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2531_Royal_1.jpg?v=1722465447,1,MILANO FORMALS e2531 E2531_Royal_1.png,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2531,,,,,,,,,4.0,,,ROYAL,,,,,E2531_ROYAL_4,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2531,,,,,,,,,6.0,,,ROYAL,,,,,E2531_ROYAL_6,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2531,,,,,,,,,18.0,,,ROYAL,,,,,E2531_ROYAL_18,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2531,,,,,,,,,0.0,,,ROYAL BLUE,,,,,E2531_ROYAL BLUE_0,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2531,,,,,,,,,2.0,,,ROYAL BLUE,,,,,E2531_ROYAL BLUE_2,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2531,,,,,,,,,4.0,,,ROYAL BLUE,,,,,E2531_ROYAL BLUE_4,0.0,shopify,2,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2531,,,,,,,,,6.0,,,ROYAL BLUE,,,,,E2531_ROYAL BLUE_6,0.0,shopify,4,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2531,,,,,,,,,8.0,,,ROYAL BLUE,,,,,E2531_ROYAL BLUE_8,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2527,Sophisticated Cocktail Short Dress E2527,"<p>Elevate your evening wardrobe with this stunning dress that exudes confidence. Perfect for a night out or a cocktail party, it features a flattering silhouette that highlights the figure elegantly. The versatile design allows for easy styling with high heels or statement accessories, making it a fantastic choice for special events or celebratory gatherings. Whether you're dancing the night away or mingling at a gathering, this dress ensures you’ll leave a lasting impression.  </p>
<ul>
<li>Solid</li>
<li>Fit &amp; Flare</li>
<li>Sleeveless</li>
<li>High Slit  </li>
</ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,short,"Cocktail, Date Night, Fit & Flare, Party, Short",true,Size,0.0,,Color,BLACK,,,,,E2527_BLACK_0,0.0,shopify,2,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2527_Black_1.jpg?v=1722465442,1,MILANO FORMALS e2527 E2527_Black_1.png,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2527,,,,,,,,,2.0,,,BLACK,,,,,E2527_BLACK_2,0.0,shopify,5,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2527,,,,,,,,,4.0,,,BLACK,,,,,E2527_BLACK_4,0.0,shopify,5,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2527,,,,,,,,,6.0,,,BLACK,,,,,E2527_BLACK_6,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2527,,,,,,,,,8.0,,,BLACK,,,,,E2527_BLACK_8,0.0,shopify,2,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2527,,,,,,,,,10.0,,,BLACK,,,,,E2527_BLACK_10,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2526,Elegant Cocktail Short Dress E2526,"<p>Step into elegance with this stunning cocktail dress, perfect for your next celebration. Featuring a chic design, it accentuates your figure while offering comfort and style. Ideal for cocktail parties or special events, it pairs beautifully with high heels and accessories for a refined look. Whether you’re attending a birthday bash or a formal gathering, this dress ensures you’ll turn heads and feel confident, making every moment unforgettable.  </p>
<ul>
<li>Solid</li>
<li>A-Line</li>
<li>Sleeveless</li>
<li>Cocktail Dress</li>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Chic  </li>
</ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,short,"Birthday, Cocktail, Elegant, Flowy, Party, Short",true,Size,0.0,,Color,GREEN,,,,,E2526_GREEN_0,0.0,shopify,3,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2526_Green_1.jpg?v=1722465436,1,MILANO FORMALS e2526 E2526_Green_1.png,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2526,,,,,,,,,2.0,,,GREEN,,,,,E2526_GREEN_2,0.0,shopify,2,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2526,,,,,,,,,4.0,,,GREEN,,,,,E2526_GREEN_4,0.0,shopify,9,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2526,,,,,,,,,6.0,,,GREEN,,,,,E2526_GREEN_6,0.0,shopify,4,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2526,,,,,,,,,8.0,,,GREEN,,,,,E2526_GREEN_8,0.0,shopify,5,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2526,,,,,,,,,12.0,,,GREEN,,,,,E2526_GREEN_12,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2517,Elegant Evening Cocktail Short Dress E2517,"<p>Transform your evening look with this stunning cocktail dress that captures every head turn. The exquisite design features a flattering silhouette that gracefully highlights your curves, making it perfect for upscale events. Whether you're attending a wedding, a night out with friends, or a special birthday celebration, this versatile dress is ideal for showcasing your style and sophistication. With the right accessories, you can effortlessly elevate your outfit for any occasion.  </p>
<ul>
<li>Solid</li>
<li>A-Line</li>
<li>Sleeveless</li>
<li>Flowy Dress</li>
<li>Sweetheart</li>
<li>Satin  </li>
</ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,short,"Cocktail, Dress, Elegant, Evening, Night, Short, Solid, Wedding Guest",true,Size,4.0,,Color,CHAMPAGNE,,,,,E2517_CHAMPAGNE_4,0.0,shopify,1,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2517_Champagne_1.jpg?v=1722465430,1,MILANO FORMALS e2517 E2517_Champagne_1.png,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2514,Chic Cocktail Short Dress E2514,"<p>Transform your wardrobe with this elegant and versatile dress, perfect for various occasions. Its flattering silhouette effortlessly highlights your figure, making it ideal for cocktail parties or festive gatherings. Pair it with high heels for a polished look or dress it down with stylish sandals for a casual outing. Ideal for a date night or a fun evening with friends, this dress is a must-have for the modern fashionista.  </p>
<ul>
<li>Solid</li>
<li>A-Line</li>
<li>Sleeveless</li>
<li>High Slit Gown</li>
<li>Flowy Dress</li>
<li>Sweetheart</li>
<li>V-Neck  </li>
</ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,short,"A-Line, Cocktail, Date Night, Party, Short",true,Size,30.0,,Color,CLARET,,,,,E2514_CLARET_30,0.0,shopify,1,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2514_Emerald_1.jpg?v=1722465421,1,MILANO FORMALS e2514 E2514_Emerald_1.png,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2514,,,,,,,,,0.0,,,EMERALD,,,,,E2514_EMERALD_0,0.0,shopify,3,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2514,,,,,,,,,2.0,,,EMERALD,,,,,E2514_EMERALD_2,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2514,,,,,,,,,4.0,,,EMERALD,,,,,E2514_EMERALD_4,0.0,shopify,2,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2514,,,,,,,,,6.0,,,EMERALD,,,,,E2514_EMERALD_6,0.0,shopify,4,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2514,,,,,,,,,8.0,,,EMERALD,,,,,E2514_EMERALD_8,0.0,shopify,4,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2513,Charming Summer Short Dress E2513,"<p>Dazzle this season with a beautiful dress that effortlessly combines elegance and fun. Perfect for various occasions, this versatile piece features a flattering design that suits many body types. Ideal for summer gatherings or casual get-togethers, you can easily pair it with sandals or wedges for a laid-back look. Whether attending a birthday party or a sunny outdoor event, this dress will make you feel confident and stylish all day long.   </p>
<ul>
<li>Solid</li>
<li>Flowy Dress</li>
<li>Short Sleeve</li>
<li>A-Line  </li>
</ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,short,"Birthday, Casual, Flowy, Summer",true,Size,0.0,,Color,RED,,,,,E2513_RED_0,0.0,shopify,3,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E2513_Red_1.jpg?v=1722465416,1,MILANO FORMALS e2513 E2513_Red_1.png,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e2513,,,,,,,,,2.0,,,RED,,,,,E2513_RED_2,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2513,,,,,,,,,4.0,,,RED,,,,,E2513_RED_4,0.0,shopify,5,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2513,,,,,,,,,6.0,,,RED,,,,,E2513_RED_6,0.0,shopify,5,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2513,,,,,,,,,10.0,,,RED,,,,,E2513_RED_10,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2513,,,,,,,,,12.0,,,RED,,,,,E2513_RED_12,0.0,shopify,2,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e2513,,,,,,,,,14.0,,,RED,,,,,E2513_RED_14,0.0,shopify,2,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
