Code,Color,Size,Brand,Quantity,Category,Price
E1573,PURPLE,18,MILANO FORMALS,1,Bridesmaid,197.0
E1573,PURPLE,24,MILANO FORMALS,4,Bridesmaid,197.0
E1573,ROYAL,14,MILANO FORMALS,1,Bridesmaid,197.0
E1573,SKY BLUE,14,MILANO FORMALS,1,Bridesmaid,197.0
E1573,TEAL,14,MILANO FORMALS,1,Bridesmaid,197.0
E1579,WHITE,4,MILANO FORMALS,4,Prom,197.0
E1579,WHITE,6,MILANO FORMALS,1,Prom,197.0
E1579,WHITE,12,MILANO FORMALS,3,Prom,197.0
E1581,BLACK,2,MILANO FORMALS,1,Embellished,197.0
E1581,BLACK,4,MILANO FORMALS,1,Embellished,197.0
E1581,BLACK,6,MILANO FORMALS,1,Embellished,197.0
E1581,BLACK,8,MILANO FORMALS,1,Embellished,197.0
E1581,BLACK,10,MILANO FORMALS,1,Embellished,197.0
E1581,BLACK,12,MILANO FORMALS,1,Embellished,197.0
E1581,BLACK,16,MILANO FORMALS,1,Embellished,197.0
E1581,BLACK,22,MILANO FORMALS,1,Embellished,197.0
E1581,BLACK,24,MILANO FORMALS,1,Embellished,197.0
E1581,CLARET,18,MILANO FORMALS,1,Embellished,197.0
E1581,PURPLE,2,MILANO FORMALS,2,Embellished,197.0
E1581,PURPLE,4,MILANO FORMALS,10,Embellished,197.0
E1581,PURPLE,6,MILANO FORMALS,2,Embellished,197.0
E1581,PURPLE,12,MILANO FORMALS,1,Embellished,197.0
E1581,PURPLE,14,MILANO FORMALS,7,Embellished,197.0
E1581,PURPLE,16,MILANO FORMALS,4,Embellished,197.0
E1581,PURPLE,18,MILANO FORMALS,1,Embellished,197.0
E1581,PURPLE,22,MILANO FORMALS,2,Embellished,197.0
E1581,PURPLE,24,MILANO FORMALS,2,Embellished,197.0
E1581,RED,0,MILANO FORMALS,1,Embellished,197.0
E1581,RED,2,MILANO FORMALS,2,Embellished,197.0
E1581,RED,4,MILANO FORMALS,4,Embellished,197.0
E1581,RED,6,MILANO FORMALS,1,Embellished,
E1581,RED,8,MILANO FORMALS,1,Embellished,
E1581,RED,10,MILANO FORMALS,1,Embellished,
E1581,RED,12,MILANO FORMALS,1,Embellished,
E1581,RED,14,MILANO FORMALS,2,Embellished,
E1581,RED,16,MILANO FORMALS,4,Embellished,
E1581,RED,18,MILANO FORMALS,1,Embellished,197.0
E1581,RED,22,MILANO FORMALS,1,Embellished,197.0
E1581,RED,24,MILANO FORMALS,2,Embellished,197.0
E1582,BURGUNDY,4,MILANO FORMALS,1,Bridesmaid,197.0
E1582,BURGUNDY,8,MILANO FORMALS,2,Bridesmaid,197.0
E1582,FUCHSIA,2,MILANO FORMALS,1,Bridesmaid,197.0
E1582,FUCHSIA,4,MILANO FORMALS,19,Bridesmaid,197.0
E1582,FUCHSIA,6,MILANO FORMALS,8,Bridesmaid,197.0
E1582,FUCHSIA,8,MILANO FORMALS,21,Bridesmaid,197.0
E1582,FUCHSIA,10,MILANO FORMALS,7,Bridesmaid,197.0
E1582,FUCHSIA,12,MILANO FORMALS,2,Bridesmaid,197.0
E1582,FUCHSIA,14,MILANO FORMALS,1,Bridesmaid,197.0
E1582,FUCHSIA,16,MILANO FORMALS,1,Bridesmaid,197.0
E1582,GREEN,4,MILANO FORMALS,1,Bridesmaid,197.0
E1582,PURPLE,2,MILANO FORMALS,4,Bridesmaid,197.0
E1582,PURPLE,4,MILANO FORMALS,3,Bridesmaid,197.0
E1582,PURPLE,6,MILANO FORMALS,4,Bridesmaid,197.0
E1582,PURPLE,12,MILANO FORMALS,1,Bridesmaid,197.0
E1582,TEAL,4,MILANO FORMALS,23,Bridesmaid,197.0
E1582,TEAL,6,MILANO FORMALS,15,Bridesmaid,197.0
E1582,TEAL,8,MILANO FORMALS,29,Bridesmaid,197.0
E1582,TEAL,10,MILANO FORMALS,20,Bridesmaid,198.0
E1582,TEAL,12,MILANO FORMALS,5,Bridesmaid,198.0
E1582,TEAL,14,MILANO FORMALS,1,Bridesmaid,198.0
E1582,TEAL,18,MILANO FORMALS,2,Bridesmaid,197.0
E1582,TEAL,20,MILANO FORMALS,3,Bridesmaid,197.0
E1582,TEAL,22,MILANO FORMALS,1,Bridesmaid,197.0
E1582,TEAL,24,MILANO FORMALS,1,Bridesmaid,197.0
E1593,POOL,4,MILANO FORMALS,1,,197.0
E1593,POOL,6,MILANO FORMALS,1,,197.0
E1593,POOL,10,MILANO FORMALS,4,,197.0
E1593,POOL,12,MILANO FORMALS,1,,197.0
E1596,PURPLE,8,MILANO FORMALS,7,,197.0
E1605,PURPLE,0,MILANO FORMALS,1,,197.0
E1605,PURPLE,2,MILANO FORMALS,7,,197.0
E1605,PURPLE,4,MILANO FORMALS,14,,197.0
E1605,PURPLE,8,MILANO FORMALS,1,,197.0
E1605,PURPLE,12,MILANO FORMALS,1,,197.0
E1636,BLACK,6,MILANO FORMALS,1,,197.0
E1637,BLACK,2,MILANO FORMALS,1,Embellished,197.0
E1637,BLACK,10,MILANO FORMALS,1,Embellished,197.0
E1637,BLACK/NUDE,12,MILANO FORMALS,1,Embellished,197.0
E1657,BLACK,0,MILANO FORMALS,4,Elegant Evening,197.0
E1657,BLACK,2,MILANO FORMALS,1,Elegant Evening,197.0
E1657,BLACK,4,MILANO FORMALS,10,Elegant Evening,197.0
E1657,BLACK,6,MILANO FORMALS,1,Elegant Evening,197.0
E1657,BLACK,8,MILANO FORMALS,18,Elegant Evening,197.0
E1657,BLACK,10,MILANO FORMALS,4,Elegant Evening,197.0
E1657,BLACK,12,MILANO FORMALS,6,Elegant Evening,197.0
E1657,BLACK,14,MILANO FORMALS,1,Elegant Evening,197.0
E1657,BLACK,16,MILANO FORMALS,3,Elegant Evening,197.0
E1657,LAVENDER,2,MILANO FORMALS,1,Elegant Evening,197.0
E1657,LAVENDER,4,MILANO FORMALS,2,Elegant Evening,197.0
E1657,TEAL,2,MILANO FORMALS,1,Elegant Evening,197.0
E1657,TEAL,4,MILANO FORMALS,6,Elegant Evening,197.0
E1657,TEAL,6,MILANO FORMALS,10,Elegant Evening,227.0
E1657,TEAL,8,MILANO FORMALS,10,Elegant Evening,227.0
E1657,TEAL,10,MILANO FORMALS,3,Elegant Evening,227.0
E1657,TEAL,12,MILANO FORMALS,5,Elegant Evening,227.0
E1657,TEAL,20,MILANO FORMALS,10,Elegant Evening,227.0
E1657,TEAL,22,MILANO FORMALS,1,Elegant Evening,227.0
E1657,TEAL,24,MILANO FORMALS,9,Elegant Evening,227.0
E1663,FUCHSIA,4,MILANO FORMALS,9,Bridesmaid,227.0
E1663,FUCHSIA,6,MILANO FORMALS,1,Bridesmaid,227.0
E1663,FUCHSIA,8,MILANO FORMALS,3,Bridesmaid,227.0
E1663,FUCHSIA,10,MILANO FORMALS,4,Bridesmaid,227.0
E1663,FUCHSIA,14,MILANO FORMALS,2,Bridesmaid,227.0
E1663,FUCHSIA,18,MILANO FORMALS,1,Bridesmaid,227.0
E1663,FUCHSIA,22,MILANO FORMALS,2,Bridesmaid,227.0
E1663,NAVY,0,MILANO FORMALS,2,Bridesmaid,227.0
E1663,NAVY,2,MILANO FORMALS,3,Bridesmaid,227.0
E1663,NAVY,4,MILANO FORMALS,5,Bridesmaid,227.0
E1663,NAVY,6,MILANO FORMALS,3,Bridesmaid,227.0
E1663,NAVY,8,MILANO FORMALS,5,Bridesmaid,227.0
E1663,NAVY,10,MILANO FORMALS,3,Bridesmaid,227.0
E1663,NAVY,14,MILANO FORMALS,5,Bridesmaid,227.0
E1663,NAVY,16,MILANO FORMALS,2,Bridesmaid,227.0
E1663,NAVY,24,MILANO FORMALS,1,Bridesmaid,227.0
E1663,NAVY,30,MILANO FORMALS,2,Bridesmaid,227.0
E1663,PURPLE,2,MILANO FORMALS,5,Bridesmaid,227.0
E1663,PURPLE,4,MILANO FORMALS,11,Bridesmaid,
E1663,PURPLE,6,MILANO FORMALS,2,Bridesmaid,
E1663,PURPLE,8,MILANO FORMALS,8,Bridesmaid,
E1663,PURPLE,10,MILANO FORMALS,1,Bridesmaid,
E1663,PURPLE,24,MILANO FORMALS,1,Bridesmaid,
E1672,ROYAL,14,MILANO FORMALS,3,,
E1672,ROYAL,16,MILANO FORMALS,6,,
E1672,SKY BLUE,2,MILANO FORMALS,1,,
E1672,SKY BLUE,4,MILANO FORMALS,11,,
E1672,SKY BLUE,6,MILANO FORMALS,3,,
E1672,SKY BLUE,8,MILANO FORMALS,13,,
E1672,SKY BLUE,10,MILANO FORMALS,1,,258.0
E1672,SKY BLUE,12,MILANO FORMALS,16,,258.0
E1672,SKY BLUE,16,MILANO FORMALS,4,,39.0
E1676,BLUE/FUCHSIA,4,MILANO FORMALS,1,,258.0
E1676,BLUE/PINK,4,MILANO FORMALS,6,,258.0
E1676,BLUE/PINK,8,MILANO FORMALS,8,,39.0
E1676,BLUE/PINK,12,MILANO FORMALS,6,,258.0
E1676,BLUE/PINK,16,MILANO FORMALS,3,,258.0
E1676,BLUE/PINK,18,MILANO FORMALS,1,,39.0
E1683,WHITE,4,MILANO FORMALS,1,,257.0
E1685,FUCHSIA,12,MILANO FORMALS,4,,257.0
E1685,FUCHSIA,16,MILANO FORMALS,7,,257.0
E1694,TEAL,8,MILANO FORMALS,1,Embellished,257.0
E1696,BLACK,4,MILANO FORMALS,21,Bridesmaid,257.0
E1696,BLACK,6,MILANO FORMALS,12,Bridesmaid,257.0
E1696,BLACK,8,MILANO FORMALS,19,Bridesmaid,257.0
E1696,BLACK,10,MILANO FORMALS,13,Bridesmaid,257.0
E1696,BLACK,12,MILANO FORMALS,6,Bridesmaid,257.0
E1696,BLACK,20,MILANO FORMALS,1,Bridesmaid,257.0
E1696,BLUE/PINK,8,MILANO FORMALS,1,Bridesmaid,257.0
E1696,BLUE/PINK,12,MILANO FORMALS,1,Bridesmaid,257.0
E1696,CORAL,4,MILANO FORMALS,9,Bridesmaid,257.0
E1696,CORAL,6,MILANO FORMALS,6,Bridesmaid,257.0
E1696,CORAL,8,MILANO FORMALS,9,Bridesmaid,257.0
E1696,CORAL,10,MILANO FORMALS,6,Bridesmaid,257.0
E1696,CORAL,12,MILANO FORMALS,3,Bridesmaid,257.0
E1696,CORAL,20,MILANO FORMALS,1,Bridesmaid,257.0
E1696,CORAL,24,MILANO FORMALS,9,Bridesmaid,257.0
E1696,RED,8,MILANO FORMALS,2,Bridesmaid,257.0
E1696,RED,10,MILANO FORMALS,1,Bridesmaid,197.0
E1696,ROYAL,4,MILANO FORMALS,5,Bridesmaid,197.0
E1696,ROYAL,6,MILANO FORMALS,9,Bridesmaid,197.0
E1696,ROYAL,8,MILANO FORMALS,4,Bridesmaid,197.0
E1696,ROYAL,10,MILANO FORMALS,3,Bridesmaid,197.0
E1696,TEAL,4,MILANO FORMALS,1,Bridesmaid,197.0
E1715,SKY BLUE,0,MILANO FORMALS,5,Ball Gown/Quinceanera ,197.0
E1716,PURPLE,4,MILANO FORMALS,1,,197.0
E1729,BANANA,20,MILANO FORMALS,1,Bridesmaid,197.0
E1729,FUCHSIA,4,MILANO FORMALS,8,Bridesmaid,197.0
E1729,FUCHSIA,6,MILANO FORMALS,13,Bridesmaid,197.0
E1729,FUCHSIA,8,MILANO FORMALS,12,Bridesmaid,197.0
E1729,FUCHSIA,10,MILANO FORMALS,7,Bridesmaid,197.0
E1729,FUCHSIA,12,MILANO FORMALS,1,Bridesmaid,197.0
E1729,IVORY,2,MILANO FORMALS,3,Bridesmaid,197.0
E1729,IVORY,4,MILANO FORMALS,15,Bridesmaid,197.0
E1729,IVORY,6,MILANO FORMALS,3,Bridesmaid,197.0
E1729,IVORY,8,MILANO FORMALS,9,Bridesmaid,197.0
E1729,MINT,4,MILANO FORMALS,14,Bridesmaid,197.0
E1729,MINT,6,MILANO FORMALS,11,Bridesmaid,197.0
E1729,MINT,8,MILANO FORMALS,3,Bridesmaid,197.0
E1729,MINT,20,MILANO FORMALS,2,Bridesmaid,197.0
E1729,PINK,22,MILANO FORMALS,2,Bridesmaid,197.0
E1729,PRINT,6,MILANO FORMALS,1,Bridesmaid,
E1729,PRINT,10,MILANO FORMALS,1,Bridesmaid,
E1729,PRINT,12,MILANO FORMALS,1,Bridesmaid,
E1730,BLUE,2,MILANO FORMALS,1,Bridesmaid,
E1730,BLUE,4,MILANO FORMALS,2,Bridesmaid,
E1730,BLUE,8,MILANO FORMALS,2,Bridesmaid,
E1730,BURNT ORANGE,0,MILANO FORMALS,3,Bridesmaid,
E1730,BURNT ORANGE,4,MILANO FORMALS,4,Bridesmaid,
E1730,BURNT ORANGE,6,MILANO FORMALS,3,Bridesmaid,
E1730,BURNT ORANGE,8,MILANO FORMALS,1,Bridesmaid,
E1730,BURNT ORANGE,10,MILANO FORMALS,4,Bridesmaid,
E1730,BURNT ORANGE,12,MILANO FORMALS,2,Bridesmaid,
E1730,BURNT ORANGE,14,MILANO FORMALS,1,Bridesmaid,
E1730,BURNT ORANGE,16,MILANO FORMALS,1,Bridesmaid,
E1730,BURNT ORANGE,20,MILANO FORMALS,5,Bridesmaid,
E1730,BURNT ORANGE,22,MILANO FORMALS,2,Bridesmaid,268.0
E1730,BURNT ORANGE,24,MILANO FORMALS,4,Bridesmaid,
E1730,BURNT ORANGE,30,MILANO FORMALS,3,Bridesmaid,
E1730,CHARCOAL,2,MILANO FORMALS,1,Bridesmaid,
E1730,CHARCOAL,4,MILANO FORMALS,3,Bridesmaid,227.0
E1730,CHARCOAL,6,MILANO FORMALS,6,Bridesmaid,227.0
E1730,CHARCOAL,8,MILANO FORMALS,7,Bridesmaid,227.0
E1730,CHARCOAL,10,MILANO FORMALS,3,Bridesmaid,227.0
E1730,CHARCOAL,12,MILANO FORMALS,8,Bridesmaid,227.0
E1730,CHARCOAL,14,MILANO FORMALS,1,Bridesmaid,227.0
E1730,CHARCOAL,16,MILANO FORMALS,1,Bridesmaid,227.0
E1730,CHARCOAL,18,MILANO FORMALS,1,Bridesmaid,227.0
E1730,CHARCOAL,20,MILANO FORMALS,4,Bridesmaid,227.0
E1730,CHARCOAL,24,MILANO FORMALS,4,Bridesmaid,227.0
E1730,ROYAL,4,MILANO FORMALS,4,Bridesmaid,227.0
E1730,ROYAL,6,MILANO FORMALS,4,Bridesmaid,227.0
E1730,ROYAL,8,MILANO FORMALS,1,Bridesmaid,227.0
E1745,TURQUOISE/GREEN,10,MILANO FORMALS,5,,227.0
E1745,TURQUOISE/GREEN,12,MILANO FORMALS,7,,227.0
E1761,RED,4,MILANO FORMALS,1,,227.0
E1762,PURPLE,2,MILANO FORMALS,1,,227.0
E1762,PURPLE,4,MILANO FORMALS,9,,227.0
E1762,PURPLE,6,MILANO FORMALS,9,,227.0
E1762,PURPLE,8,MILANO FORMALS,4,,227.0
E1762,PURPLE,10,MILANO FORMALS,2,,227.0
E1762,PURPLE,12,MILANO FORMALS,2,,227.0
E1767,BLACK,4,MILANO FORMALS,1,Embellished,437.0
E1767,BLACK/SILVER,4,MILANO FORMALS,2,Embellished,
E1774,POWDER BLUE,8,MILANO FORMALS,1,Ball Gown/Quinceanera ,227.0
E1778,NAVY,0,MILANO FORMALS,1,Embellished,227.0
E1778,NAVY,2,MILANO FORMALS,1,Embellished,227.0
E1778,NAVY,12,MILANO FORMALS,1,Embellished,227.0
E1795,BISCOTTI,2,MILANO FORMALS,1,,227.0
E1795,BISCOTTI,4,MILANO FORMALS,4,,227.0
E1795,BISCOTTI,6,MILANO FORMALS,1,,227.0
E1795,IVORY,14,MILANO FORMALS,1,,227.0
E1795,NAVY,2,MILANO FORMALS,3,,227.0
E1795,NAVY,4,MILANO FORMALS,5,,227.0
E1796,BISCOTTI,4,MILANO FORMALS,19,,227.0
E1796,BISCOTTI,6,MILANO FORMALS,3,,227.0
E1796,BISCOTTI,8,MILANO FORMALS,16,,227.0
E1796,BISCOTTI,20,MILANO FORMALS,2,,227.0
E1796,BISCOTTI,22,MILANO FORMALS,1,,227.0
E1796,BLACK,4,MILANO FORMALS,2,,227.0
E1796,BLACK,6,MILANO FORMALS,7,,227.0
E1796,BLACK,10,MILANO FORMALS,4,,227.0
E1796,IVORY,2,MILANO FORMALS,1,,197.0
E1796,LAVENDER,2,MILANO FORMALS,1,,197.0
E1796,LAVENDER,12,MILANO FORMALS,1,,197.0
E1796,NAVY,2,MILANO FORMALS,1,,197.0
E1796,NAVY,4,MILANO FORMALS,9,,197.0
E1796,NAVY,6,MILANO FORMALS,11,,197.0
E1796,NAVY,8,MILANO FORMALS,1,,197.0
E1796,NAVY,12,MILANO FORMALS,3,,197.0
E1799,FUCHSIA,6,MILANO FORMALS,2,Prom,197.0
E1799,FUCHSIA,8,MILANO FORMALS,6,Prom,197.0
E1799,GREEN,4,MILANO FORMALS,1,Prom,197.0
E1799,GREY,2,MILANO FORMALS,1,Prom,197.0
E1799,LILAC,2,MILANO FORMALS,7,Prom,197.0
E1799,LILAC,4,MILANO FORMALS,14,Prom,197.0
E1799,LILAC,6,MILANO FORMALS,6,Prom,197.0
E1799,LILAC,8,MILANO FORMALS,10,Prom,197.0
E1799,LILAC,10,MILANO FORMALS,14,Prom,197.0
E1799,LILAC,12,MILANO FORMALS,11,Prom,197.0
E1799,LILAC,20,MILANO FORMALS,3,Prom,197.0
E1799,LILAC,24,MILANO FORMALS,3,Prom,197.0
E1799,TEAL,2,MILANO FORMALS,1,Prom,197.0
E1799,TEAL,4,MILANO FORMALS,6,Prom,197.0
E1799,TEAL,6,MILANO FORMALS,8,Prom,197.0
E1799,TEAL,8,MILANO FORMALS,8,Prom,197.0
E1799,TEAL,10,MILANO FORMALS,7,Prom,197.0
E1799,TEAL,12,MILANO FORMALS,10,Prom,197.0
E1799,TEAL,14,MILANO FORMALS,3,Prom,197.0
E1799,TEAL,16,MILANO FORMALS,2,Prom,197.0
E1799,TEAL,22,MILANO FORMALS,2,Prom,197.0
E1809,ORANGE,2,MILANO FORMALS,5,,258.0
E1809,ORANGE,6,MILANO FORMALS,2,,258.0
E1809,ORANGE,8,MILANO FORMALS,6,,
E1809,ORANGE,10,MILANO FORMALS,2,,
E1809,ORANGE,12,MILANO FORMALS,4,,
E1822,IVORY,4,MILANO FORMALS,1,,
E1822,IVORY,20,MILANO FORMALS,1,,
E1822,IVORY,24,MILANO FORMALS,2,,
E1822,IVORY,28,MILANO FORMALS,3,,
E1822,PEACH,4,MILANO FORMALS,2,,298.0
E1822,PEACH,6,MILANO FORMALS,7,,298.0
E1822,PEACH,8,MILANO FORMALS,9,,437.0
E1822,PEACH,12,MILANO FORMALS,1,,218.0
E1822,PEACH,16,MILANO FORMALS,2,,218.0
E1822,PEACH,20,MILANO FORMALS,2,,218.0
E1822,PEACH,24,MILANO FORMALS,16,,218.0
E1822,PEACH,26,MILANO FORMALS,1,,218.0
E1824,POOL,0,MILANO FORMALS,1,Embellished,218.0
E1824,POOL,8,MILANO FORMALS,1,Embellished,
E1827,BLACK,0,MILANO FORMALS,1,Elegant Evening,
E1827,BLACK,2,MILANO FORMALS,2,Elegant Evening,
E1827,BLACK,4,MILANO FORMALS,4,Elegant Evening,
E1827,BLACK,6,MILANO FORMALS,5,Elegant Evening,
E1827,BLACK,8,MILANO FORMALS,1,Elegant Evening,
E1827,BLACK,10,MILANO FORMALS,1,Elegant Evening,276.0
E1827,BLACK,12,MILANO FORMALS,1,Elegant Evening,276.0
E1827,BLACK,18,MILANO FORMALS,1,Elegant Evening,276.0
E1831,RED,6,MILANO FORMALS,1,,276.0
E1833,PURPLE GOLD,16,MILANO FORMALS,1,Ball Gown/Quinceanera ,276.0
E1838,BLACK,8,MILANO FORMALS,2,Bridesmaid,276.0
E1838,BLACK,16,MILANO FORMALS,1,Bridesmaid,276.0
E1838,TEAL,2,MILANO FORMALS,5,Bridesmaid,276.0
E1838,TEAL,4,MILANO FORMALS,11,Bridesmaid,276.0
E1838,TEAL,6,MILANO FORMALS,1,Bridesmaid,276.0
E1838,TEAL,8,MILANO FORMALS,1,Bridesmaid,276.0
E1838,TEAL,28,MILANO FORMALS,1,Bridesmaid,276.0
E1844,MINT,6,MILANO FORMALS,1,Short,276.0
E1844,MINT,22,MILANO FORMALS,1,Short,276.0
E1849,BLACK,6,MILANO FORMALS,2,,276.0
E1852,BURGUNDY,2,MILANO FORMALS,1,Bridesmaid,276.0
E1852,BURGUNDY,4,MILANO FORMALS,2,Bridesmaid,227.0
E1852,BURGUNDY,6,MILANO FORMALS,2,Bridesmaid,227.0
E1852,CHARCOAL,2,MILANO FORMALS,3,Bridesmaid,227.0
E1852,CHARCOAL,4,MILANO FORMALS,4,Bridesmaid,227.0
E1852,CHARCOAL,6,MILANO FORMALS,1,Bridesmaid,227.0
E1852,CHARCOAL,8,MILANO FORMALS,1,Bridesmaid,227.0
E1852,CHARCOAL,20,MILANO FORMALS,1,Bridesmaid,227.0
E1852,FUCHSIA,10,MILANO FORMALS,1,Bridesmaid,227.0
E1852,PINK,2,MILANO FORMALS,1,Bridesmaid,227.0
E1852,PINK,4,MILANO FORMALS,2,Bridesmaid,227.0
E1852,PINK,6,MILANO FORMALS,4,Bridesmaid,227.0
E1852,PINK,8,MILANO FORMALS,4,Bridesmaid,227.0
E1852,RED,14,MILANO FORMALS,1,Bridesmaid,227.0
E1852,RED,24,MILANO FORMALS,1,Bridesmaid,227.0
E1861,RED,4,MILANO FORMALS,1,,227.0
E1868,CHAMPAGNE,4,MILANO FORMALS,1,Embellished,227.0
E1868,CHAMPAGNE,12,MILANO FORMALS,1,Embellished,227.0
E1868,CHAMPAGNE,24,MILANO FORMALS,3,Embellished,227.0
E1875,BLACK,0,MILANO FORMALS,4,,227.0
E1875,BLACK,4,MILANO FORMALS,4,,227.0
E1875,BLACK,6,MILANO FORMALS,1,,227.0
E1875,BLACK,8,MILANO FORMALS,1,,
E1875,BLACK,10,MILANO FORMALS,5,,
E1875,BLACK,18,MILANO FORMALS,2,,
E1877,NAVY,2,MILANO FORMALS,1,,
E1877,NAVY,4,MILANO FORMALS,1,,
E1879,PURPLE,0,MILANO FORMALS,4,,276.0
E1879,PURPLE,2,MILANO FORMALS,4,,276.0
E1882,ROYAL,30,MILANO FORMALS,1,Embellished,276.0
E1885,NAVY,16,MILANO FORMALS,1,,276.0
E1890,BLACK,0,MILANO FORMALS,1,Embellished,276.0
E1890,BLACK,2,MILANO FORMALS,1,Embellished,276.0
E1890,BLACK,4,MILANO FORMALS,1,Embellished,276.0
E1890,BLACK,6,MILANO FORMALS,6,Embellished,276.0
E1890,BLACK,8,MILANO FORMALS,3,Embellished,276.0
E1890,BLACK,16,MILANO FORMALS,1,Embellished,276.0
E1891,PURPLE,0,MILANO FORMALS,1,,276.0
E1891,PURPLE,2,MILANO FORMALS,4,,276.0
E1891,PURPLE,4,MILANO FORMALS,5,,276.0
E1891,PURPLE,6,MILANO FORMALS,6,,276.0
E1891,PURPLE,8,MILANO FORMALS,5,,227.0
E1891,PURPLE,10,MILANO FORMALS,4,,227.0
E1892,NAVY/NUDE,0,MILANO FORMALS,1,,227.0
E1892,Nudenavy,2,MILANO FORMALS,1,,227.0
E1893,BLACK,0,MILANO FORMALS,1,,227.0
E1893,BLACK,8,MILANO FORMALS,5,,227.0
E1893,BLACK,10,MILANO FORMALS,7,,227.0
E1895,BLACK,14,MILANO FORMALS,1,,227.0
E1895,BLACK,18,MILANO FORMALS,4,,
E1896,POOL/WHITE,2,MILANO FORMALS,2,,497.0
E1896,POOL/WHITE,6,MILANO FORMALS,2,,276.0
E1896,POOL/WHITE,10,MILANO FORMALS,2,,276.0
E1896,POOL/WHITE,12,MILANO FORMALS,2,,276.0
E1896,POOL/WHITE,14,MILANO FORMALS,6,,276.0
E1896,POOL/WHITE,16,MILANO FORMALS,2,,276.0
E1896,POOL/WHITE,18,MILANO FORMALS,2,,276.0
E1896,POOL/WHITE,20,MILANO FORMALS,2,,276.0
E1904,BLACK,0,MILANO FORMALS,1,,218.0
E1904,BLACK,2,MILANO FORMALS,3,,218.0
E1904,BLACK,4,MILANO FORMALS,2,,
E1907,CHARCOAL,4,MILANO FORMALS,1,,276.0
E1908,SKY BLUE,0,MILANO FORMALS,7,,276.0
E1908,SKY BLUE,2,MILANO FORMALS,5,,276.0
E1908,SKY BLUE,4,MILANO FORMALS,9,,276.0
E1908,SKY BLUE,6,MILANO FORMALS,11,,276.0
E1908,SKY BLUE,8,MILANO FORMALS,1,,276.0
E1908,SKY BLUE,14,MILANO FORMALS,5,,276.0
E1909,GREY,2,MILANO FORMALS,2,,276.0
E1909,GREY,4,MILANO FORMALS,1,,276.0
E1909,GREY,6,MILANO FORMALS,1,,276.0
E1911,NAVY,0,MILANO FORMALS,6,,276.0
E1911,NAVY,2,MILANO FORMALS,5,,276.0
E1911,NAVY,4,MILANO FORMALS,7,,276.0
E1911,NAVY,6,MILANO FORMALS,14,,276.0
E1911,NAVY,8,MILANO FORMALS,13,,276.0
E1911,NAVY,10,MILANO FORMALS,3,,
E1911,NAVY,18,MILANO FORMALS,5,,
E1918,BOTTLE/GREEN,2,MILANO FORMALS,1,,
E1918,BOTTLE/GREEN,4,MILANO FORMALS,1,,
E1918,GREEN,0,MILANO FORMALS,4,,
E1918,GREEN,2,MILANO FORMALS,4,,
E1918,GREEN,4,MILANO FORMALS,6,,
E1918,GREEN,6,MILANO FORMALS,3,,
E1918,GREEN,8,MILANO FORMALS,4,,
E1918,GREEN,12,MILANO FORMALS,1,,
E1923,NAVY,18,MILANO FORMALS,1,2 Piece,
E1930,BLACK,4,MILANO FORMALS,1,,
E1930,BLACK,8,MILANO FORMALS,2,,
E1931,NAVY,0,MILANO FORMALS,2,Elegant Evening,
E1931,NAVY,2,MILANO FORMALS,4,Elegant Evening,298.0
E1931,NAVY,4,MILANO FORMALS,7,Elegant Evening,
E1931,NAVY,6,MILANO FORMALS,5,Elegant Evening,
E1931,NAVY,8,MILANO FORMALS,8,Elegant Evening,
E1931,NAVY,10,MILANO FORMALS,4,Elegant Evening,
E1931,NAVY,12,MILANO FORMALS,1,Elegant Evening,
E1931,NAVY,14,MILANO FORMALS,3,Elegant Evening,
E1931,NAVY,18,MILANO FORMALS,3,Elegant Evening,
E1937,BLACK,0,MILANO FORMALS,3,Embellished,
E1937,BLACK,4,MILANO FORMALS,2,Embellished,
E1939,TEAL,2,MILANO FORMALS,1,,
E1939,TEAL,10,MILANO FORMALS,1,,
E1939,TEAL,14,MILANO FORMALS,1,,
E1940,GUNMETAL,8,MILANO FORMALS,2,2 Piece,
E1942,ROYAL,2,MILANO FORMALS,5,,
E1942,ROYAL,4,MILANO FORMALS,4,,
E1942,ROYAL,6,MILANO FORMALS,6,,
E1942,ROYAL,8,MILANO FORMALS,8,,
E1942,ROYAL,10,MILANO FORMALS,7,,
E1942,ROYAL,14,MILANO FORMALS,4,,
E1942,ROYAL,18,MILANO FORMALS,3,,
E1945,BLACK,0,MILANO FORMALS,1,,
E1946,NAVY,0,MILANO FORMALS,1,,
E1946,NAVY,2,MILANO FORMALS,3,,
E1947,ROYAL,4,MILANO FORMALS,1,,
E1947,ROYAL,12,MILANO FORMALS,1,,
E1947,ROYAL,16,MILANO FORMALS,2,,
E1947,ROYAL,18,MILANO FORMALS,1,,
E1950,BLACK,4,MILANO FORMALS,2,,
E1950,BLACK,6,MILANO FORMALS,1,,
E1954,PLUM,0,MILANO FORMALS,2,,
E1954,PLUM,2,MILANO FORMALS,3,,
E1954,PLUM,4,MILANO FORMALS,5,,318.0
E1954,PLUM,6,MILANO FORMALS,4,,
E1954,PLUM,8,MILANO FORMALS,1,,
E1954,PLUM,16,MILANO FORMALS,1,,
E1965,SANGRIA,0,MILANO FORMALS,3,2 Piece,
E1965,SANGRIA,8,MILANO FORMALS,1,2 Piece,
