BOX NUMBER,STYLE NO.,BRAND NAME,COLOR,SIZE,QUANTITY,SKU,BOX LOCATION,DESCRIPTION,PRICE,PHOTO,PLATFORM,SAMPLE,13672,SIZE_US
665,E1696,,ROYAL,8,1,,3733,,,,,,,8
665,E1260,,SKY BLUE,8,3,,3733,,,,,,,8
665,E1729,,FUCHSIA,4,2,,3733,,,,,,,4
665,E2111,,MINT,4,1,,3733,,,,,,,4
666,E2171,,LIGHT BLUE,16,1,,3733,,,,,,,16
666,E2171,,LIGHT BLUE,12,1,,3733,,,,,,,12
666,E2171,,LIGHT BLUE,6,1,,3733,,,,,,,6
667,E1605,,PURPLE,12,1,,3733,,,,,,,12
667,E1605,,PURPLE,8,1,,3733,,,,,,,8
667,E2106,,BABY BLUE,4,2,,3733,,,,,,,4
667,E1605,,PURPLE,4,2,,3733,,,,,,,4
667,E2106,,BABY BLUE,2,4,,3733,,,,,,,2
667,E2106,,BABY BLUE,0,3,,3733,,,,,,,0
668,B8486,,BLACK/LILAC,2XL,2,,3733,,,,,,,18
668,E2144,,MINT,18,1,,3733,,,,,,,18
668,E2144,,MINT,14,2,,3733,,,,,,,14
668,E2144,,MINT,10,2,,3733,,,,,,,10
668,E2144,,MINT,2,3,,3733,,,,,,,2
668,E2144,,MINT,0,1,,3733,,,,,,,0
668,E2020,,POOL,0,1,,3733,,,,,,,0
669,B8667,,YELLOW,3XL,2,,3733,,,,,,,22
669,B8486,,BLACK/FUCHSIA,2XL,2,,3733,,,,,,,18
669,B9000,,PURPLE,2XL,2,,3733,,,,,,,18
669,E1582,,TEAL,2XL,1,,3733,,,,,,,18
669,E1168,,TRUFFLE,2XL,2,,3733,,,,,,,18
669,B8667,,YELLOW,2XL,2,,3733,,,,,,,18
669,E1573,,BURGUNDY,18,1,,3733,,,,,,,18
669,E1581,,CLARET,18,1,,3733,,,,,,,18
669,E1582,,TEAL,18,1,,3733,,,,,,,18
669,E1729,,FUCHSIA,6,5,,3733,,,,,,,6
669,E2601,,EMERALD,4,1,,3733,,,,,,,4
670,E1013,,TRUFFLE,L,1,,3733,,,,,,,12
670,E1013,,TRUFFLE,24,3,,3733,,,,,,,24
670,E1013,,TRUFFLE,20,3,,3733,,,,,,,20
670,E1013,,TRUFFLE,16,1,,3733,,,,,,,16
670,E1013,,TRUFFLE,12,1,,3733,,,,,,,12
670,E1013,,TRUFFLE,6,2,,3733,,,,,,,6
670,E1013,,TRUFFLE,4,2,,3733,,,,,,,4
671,B8486,,BLACK/LILAC,3XL,2,,3733,,,,,,,22
671,E2020,,POOL,24,2,,3733,,,,,,,24
671,E1270,,FUCHSIA,8,3,,3733,,,,,,,8
671,E1270,,FUCHSIA,6,3,,3733,,,,,,,6
671,E1270,,FUCHSIA,4,3,,3733,,,,,,,4
672,B8859,,BLACK,S,1,,3733,,,,,,,8
672,BZ570,,TEAL,3XL,1,,3733,,,,,,,22
672,B8998,,WINE,22,1,,3733,,,,,,,22
672,E1013,,LILAC,18,2,,3733,,,,,,,18
672,E2160,,WHITE PRINT,10,1,,3733,,,,,,,10
672,E1676,,BLUE/PINK,8,1,,3733,,,,,,,8
672,E2160,,WHITE PRINT,2,2,,3733,,,,,,,2
673,E2570,,BURGUNDY,12,1,,3733,,,,,,,12
673,E2501,,LAVENDER,12,1,,3733,,,,,,,12
673,E2501,,LAVENDER,4,1,,3733,,,,,,,4
674,E1264,,CORAL,XL,1,,3733,,,,,,,14
674,E1264,,CORAL,L,1,,3733,,,,,,,12
674,E1327,,BLACK,14,6,,3733,,,,,,,14
674,E1605,,PURPLE,4,6,,3733,,,,,,,4
675,E1379,,WATERMELON,28,2,,3733,,,,,,,28
675,E1729,,PINK,22,2,,3733,,,,,,,22
675,E1168,,VICTORIA LILAC,22,2,,3733,,,,,,,22
675,E1696,,ROYAL,6,2,,3733,,,,,,,6
675,E1379,,WATERMELON,6,2,,3733,,,,,,,6
675,E1696,,ROYAL,4,2,,3733,,,,,,,4
676,E1340,,APPLE RED,S,1,,3733,,,,,,,8
676,42113,,PINK,S,1,,3733,,,,,,,8
676,E1340,,POOL,S,1,,3733,,,,,,,8
676,E1013,,SANGRIA,S,2,,3733,,,,,,,8
676,B8865,,ROYAL,L,1,,3733,,,,,,,12
676,42113,,PINK,M,1,,3733,,,,,,,10
676,E1013,,SANGRIA,M,2,,3733,,,,,,,10
676,E1013,,SANGRIA,24,1,,3733,,,,,,,24
676,E1340,,POOL,8,1,,3733,,,,,,,8
676,E1340,,APPLE RED,4,2,,3733,,,,,,,4
676,E1340,,POOL,4,2,,3733,,,,,,,4
677,E1327,,BLACK,12,1,,3733,,,,,,,12
677,E1799,,LILAC,10,8,,3733,,,,,,,10
677,E1412,,BLACK,8,5,,3733,,,,,,,8
677,E1696,,CORAL,6,3,,3733,,,,,,,6
677,E1412,,BROWN,4,2,,3733,,,,,,,4
678,E1340,,CORAL,S,1,,3733,,,,,,,8
678,E1340,,RED,2XL,1,,3733,,,,,,,18
678,E1340,,CORAL,XL,1,,3733,,,,,,,14
678,E2136,,BLACK,26,1,,3733,,,,,,,26
678,E1340,,CORAL,18,1,,3733,,,,,,,18
678,E1340,,RED,12,2,,3733,,,,,,,12
678,E2136,,BLACK,6,1,,3733,,,,,,,6
678,E2136,,BLACK,4,6,,3733,,,,,,,4
678,E1340,,CORAL,4,1,,3733,,,,,,,4
678,E1340,,RED,4,1,,3733,,,,,,,4
678,E2136,,BLACK,2,3,,3733,,,,,,,2
678,E2136,,BLACK,0,2,,3733,,,,,,,0
679,E2152,,RED,0-18,1,,3733,,,,,,,0-18
679,E2771,,IVORY/NUDE,26,1,,3733,,,,,,,26
679,E1582,,TEAL,22,1,,3733,,,,,,,22
680,570,,CHAMPAGNE,8XL,26,,3733,,,,,,,40
680,570,,CHAMPAGNE,7XL,29,,3733,,,,,,,38
680,570,,CHAMPAGNE,4XL,3,,3733,,,,,,,26
681,570,,CHAMPAGNE,6XL,16,,3733,,,,,,,34
681,570,,CHAMPAGNE,5XL,10,,3733,,,,,,,30
681,570,,WHITE,5XL,19,,3733,,,,,,,30
681,570,,WHITE,4XL,3,,3733,,,,,,,26
681,BZ570,,WHITE,4XL,5,,3733,,,,,,,26
681,570,,WHITE,3XL,2,,3733,,,,,,,22
681,570,,WHITE,L,1,,3733,,,,,,,12
682,570,,WHITE,5XL,10,,3733,,,,,,,30
682,E2495,,SKY BLUE,16,1,,3733,,,,,,,16
682,E2495,,SKY BLUE,12,1,,3733,,,,,,,12
682,E2495,,SKY BLUE,4,1,,3733,,,,,,,4
683,E1259,,SKY BLUE,8,1,,3733,,,,,,,8
683,E1259,,SKY BLUE,6,1,,3733,,,,,,,6
683,E1259,,SKY BLUE,0,1,,3733,,,,,,,0
684,E1259,,SKY BLUE,10,1,,3733,,,,,,,10
684,E1909,,GREY,4,1,,3733,,,,,,,4
684,E1259,,SKY BLUE,4,1,,3733,,,,,,,4
684,E1909,,GREY,2,1,,3733,,,,,,,2
684,E1259,,SKY BLUE,2,1,,3733,,,,,,,2
685,E2494,,PINK,12,1,,3733,,,,,,,12
685,E2494,,PINK,8,1,,3733,,,,,,,8
685,E2494,,PINK,4,1,,3733,,,,,,,4
686,E2497,,MINT,12,1,,3733,,,,,,,12
686,E2497,,MINT,8,1,,3733,,,,,,,8
686,E2497,,MINT,4,1,,3733,,,,,,,4
687,E2498,,BLUE,8,1,,3733,,,,,,,8
687,E2501,,LAVENDER,8,1,,3733,,,,,,,8
687,E2498,,BLUE,4,1,,3733,,,,,,,4
688,E1118,,CORAL,S,3,,3733,,,,,,,8
688,E1118,,PURPLE,S,5,,3733,,,,,,,8
688,BZ570,,TURQUOISE,8XL,2,,3733,,,,,,,40
688,570,,TURQUOISE,7XL,5,,3733,,,,,,,38
688,570,,TURQUOISE,6XL,3,,3733,,,,,,,34
688,BZ570,,TURQUOISE,6XL,2,,3733,,,,,,,34
688,BZ570,,TURQUOISE,5XL,2,,3733,,,,,,,30
688,BZ570,,TURQUOISE,4XL,4,,3733,,,,,,,26
688,E1118,,CORAL,3XL,1,,3733,,,,,,,22
688,570,,TURQUOISE,3XL,3,,3733,,,,,,,22
688,BZ570,,TURQUOISE,3XL,2,,3733,,,,,,,22
688,E1118,,CORAL,2XL,2,,3733,,,,,,,18
688,E1118,,CORAL,XL,9,,3733,,,,,,,14
688,E1118,,CORAL,L,1,,3733,,,,,,,12
688,E1118,,CORAL,M,3,,3733,,,,,,,10
689,E1032,,SUNSHINE,S,14,,3733,,,,,,,8
689,E1032,,SUNSHINE,XL,3,,3733,,,,,,,14
689,E1032,,SUNSHINE,L,1,,3733,,,,,,,12
689,E1032,,SUNSHINE,M,9,,3733,,,,,,,10
690,E1657,,BLACK,16,1,,3733,,,,,,,16
690,E2501,,BLUSH,14,2,,3733,,,,,,,14
690,E2494,,PINK,14,1,,3733,,,,,,,14
690,E1657,,BLACK,12,2,,3733,,,,,,,12
690,E1657,,BLACK,8,1,,3733,,,,,,,8
691,E1259,,SKY BLUE,12,1,,3733,,,,,,,12
691,B8998,,CORAL,8,6,,3733,,,,,,,8
691,E1531,,PURPLE,8,4,,3733,,,,,,,8
691,B8998,,CORAL,4,3,,3733,,,,,,,4
691,E2106,,SKY BLUE,2,1,,3733,,,,,,,2
692,E1657,,TEAL,24,2,,3733,,,,,,,24
692,E1657,,TEAL,20,3,,3733,,,,,,,20
692,E1657,,TEAL,12,2,,3733,,,,,,,12
692,E1657,,TEAL,10,1,,3733,,,,,,,10
692,E1657,,TEAL,8,2,,3733,,,,,,,8
692,E2496,,SKY BLUE,4,1,,3733,,,,,,,4
693,E1849,,BLACK,0-18,1,,3733,,,,,,,0-18
693,E2752,,GREEN,20,2,,3733,,,,,,,20
693,E2752,,GREEN,16,1,,3733,,,,,,,16
693,E2752,,GREEN,14,2,,3733,,,,,,,14
693,E2752,,GREEN,12,1,,3733,,,,,,,12
693,E2752,,GREEN,10,1,,3733,,,,,,,10
693,E1502,,RED,10,2,,3733,,,,,,,10
693,E1849,,BLACK,6,1,,3733,,,,,,,6
694,E2078,,BURGUNDY,14,1,,3733,,,,,,,14
694,E1940,,GUNMETAL,8,1,,3733,,,,,,,8
694,E1954,,PLUM,6,1,,3733,,,,,,,6
694,E1767,,BLACK,4,1,,3733,,,,,,,4
694,E1918,,BOTTLE GREEN,4,1,,3733,,,,,,,4
694,E1275,,DARK LILAC,4,1,,3733,,,,,,,4
695,E2496,,SKY BLUE,12,1,,3733,,,,,,,12
695,E2496,,SKY BLUE,8,1,,3733,,,,,,,8
695,E2570,,BURGUNDY,4,1,,3733,,,,,,,4
696,E1168,,TRUFFLE,XL,5,,3733,,,,,,,14
696,E1264,,NAVY,L,1,,3733,,,,,,,12
696,E1334,,FUCHSIA,M,1,,3733,,,,,,,10
696,E1032,,PISTACHIO,M,1,,3733,,,,,,,10
696,E1531,,PURPLE,8,1,,3733,,,,,,,8
696,E2106,,SKY BLUE,2,3,,3733,,,,,,,2
696,E2106,,SKY BLUE,0,1,,3733,,,,,,,0
697,E2075,,MIDNIGHT,14,1,,3733,,,,,,,14
697,E1342,,FUCHSIA,12,1,,3733,,,,,,,12
697,E2075,,MIDNIGHT,12,2,,3733,,,,,,,12
697,E1581,,BLACK,10,1,,3733,,,,,,,10
697,E1890,,BLACK,8,1,,3733,,,,,,,8
697,E2027,,WINE,8,1,,3733,,,,,,,8
697,E2075,,MIDNIGHT,4,2,,3733,,,,,,,4
697,E2075,,MIDNIGHT,2,1,,3733,,,,,,,2
697,E2550,,RED,0,2,,3733,,,,,,,0
698,E1295,,TEAL,20,1,,3733,,,,,,,20
698,AA219,,IVORY,8,1,,3733,,,,,,,8
698,E1531,,PURPLE,8,6,,3733,,,,,,,8
698,AA219,,IVORY,6,2,,3733,,,,,,,6
698,E1270,,LILAC,4,1,,3733,,,,,,,4
698,E1531,,PURPLE,4,3,,3733,,,,,,,4
699,570,,TURQUOISE,8XL,5,,3733,,,,,,,40
699,570,,TURQUOISE,2XL,3,,3733,,,,,,,18
699,E2241,,BLACK,12,3,,3733,,,,,,,12
699,E2241,,BLACK,4,2,,3733,,,,,,,4
699,E1767,,BLACK/SILVER,4,2,,3733,,,,,,,4
700,E1295,,FUCHSIA,8,2,,3733,,,,,,,8
700,E2385,,GOLD/BLACK,8,2,,3733,,,,,,,8
700,E1295,,FUCHSIA,6,1,,3733,,,,,,,6
700,E2385,,GOLD/BLACK,6,2,,3733,,,,,,,6
700,E2385,,GOLD/BLACK,4,4,,3733,,,,,,,4
700,E1194,,SKY BLUE,4,1,,3733,,,,,,,4
700,E1260,,SKY BLUE,4,1,,3733,,,,,,,4
700,E2385,,GOLD/BLACK,2,2,,3733,,,,,,,2
700,E2385,,GOLD/BLACK,0,2,,3733,,,,,,,0
701,E1168,,TRUFFLE,S,3,,3733,,,,,,,8
701,E1260,,SKY BLUE,7XL,1,,3733,,,,,,,38
701,E1260,,SKY BLUE,38,1,,3733,,,,,,,38
701,E2494,,SANGRIA,4,1,,3733,,,,,,,4
701,E1260,,SKY BLUE,4,2,,3733,,,,,,,4
701,E2104,,BLACK,0,2,,3733,,,,,,,0
702,E2136,,NAVY,6,1,,3733,,,,,,,6
702,E2553,,RED,4,4,,3733,,,,,,,4
702,E2550,,RED,2,3,,3733,,,,,,,2
702,E2075,,MIDNIGHT,0,4,,3733,,,,,,,0
702,E2125,,NAVY,0,1,,3733,,,,,,,0
703,E2320,,MULTI,16,1,,3733,,,,,,,16
703,E2322,,BLUSH,8,1,,3733,,,,,,,8
703,E2322,,BLUSH,4,1,,3733,,,,,,,4
704,E1119,,BURGUNDY,S,2,,3733,,,,,,,8
704,B8865,,SAGE,8XL,5,,3733,,,,,,,40
704,B8865,,SAGE,7XL,3,,3733,,,,,,,38
704,E1119,,CHAMPAGNE,4XL,1,,3733,,,,,,,26
704,B8660,,MELON,3XL,5,,3733,,,,,,,22
704,B8660,,MELON,2XL,3,,3733,,,,,,,18
704,B8472,,SAGE,2XL,1,,3733,,,,,,,18
704,B8660,,MELON,XL,2,,3733,,,,,,,14
704,E1119,,BURGUNDY,M,1,,3733,,,,,,,10
705,570,,CHAMPAGNE,8XL,4,,3733,,,,,,,40
705,570,,CHAMPAGNE,7XL,7,,3733,,,,,,,38
705,570,,CHAMPAGNE,4XL,2,,3733,,,,,,,26
705,AA9312,,IVORY,12,1,,3733,,,,,,,12
705,AA9257,,IVORY,6,1,,3733,,,,,,,6
706,1116,,NAVY,S,2,,3733,,,,,,,8
706,E1127,,TRUFFLE,S,1,,3733,,,,,,,8
706,E1895,,BLACK,18,1,,3733,,,,,,,18
706,AA9256,,WHITE,12,1,,3733,,,,,,,12
706,AA9257,,WHITE,12,1,,3733,,,,,,,12
706,AA9312,,WHITE,6,1,,3733,,,,,,,6
706,AA9318,,WHITE,6,1,,3733,,,,,,,6
707,E2493,,PEACH,16,1,,3733,,,,,,,16
707,E2493,,PEACH,12,1,,3733,,,,,,,12
707,E2493,,PEACH,8,1,,3733,,,,,,,8
707,AA219,,WHITE,8,2,,3733,,,,,,,8
708,E2574,,BLACK,12,1,,3733,,,,,,,12
708,E1412,,BLACK,8,3,,3733,,,,,,,8
708,E2344,,BLACK/NUDE,8,1,,3733,,,,,,,8
708,E1824,,POOL,8,1,,3733,,,,,,,8
708,E1904,,BLACK,4,1,,3733,,,,,,,4
708,E2031,,BLACK,4,1,,3733,,,,,,,4
708,E2072,,BLACK,4,3,,3733,,,,,,,4
708,E2344,,BLACK/NUDE,4,2,,3733,,,,,,,4
708,E2072,,BLACK,2,1,,3733,,,,,,,2
708,E2072,,BLACK,0,1,,3733,,,,,,,0
709,E1295,,TRUFFLE,L,2,,3733,,,,,,,12
709,E1194,,FUCHSIA,M,2,,3733,,,,,,,10
709,E1270,,POOL,M,2,,3733,,,,,,,10
709,AA9256,,IVORY,12,2,,3733,,,,,,,12
709,E1796,,BISCOTTI,8,1,,3733,,,,,,,8
709,E1270,,POOL,8,2,,3733,,,,,,,8
709,E1295,,TRUFFLE,8,1,,3733,,,,,,,8
710,AA9305,,IVORY,12,1,,3733,,,,,,,12
710,AA9271,,IVORY/CHAMPAGNE,12,1,,3733,,,,,,,12
710,AA9310,,IVORY,6,1,,3733,,,,,,,6
711,AA9256,,IVORY,12,1,,3733,,,,,,,12
711,AA9271,,IVORY,12,1,,3733,,,,,,,12
711,E1270,,POOL,12,2,,3733,,,,,,,12
711,E1168,,SAGE,12,3,,3733,,,,,,,12
712,E1285,,LILAC,XL,3,,3733,,,,,,,14
712,E1285,,LILAC,L,1,,3733,,,,,,,12
712,E1285,,LILAC,16,2,,3733,,,,,,,16
712,E1285,,LILAC,12,2,,3733,,,,,,,12
712,E1799,,LILAC,12,2,,3733,,,,,,,12
712,E1796,,NAVY,6,3,,3733,,,,,,,6
712,E1796,,NAVY,4,2,,3733,,,,,,,4
713,E1168,,RED,L,1,,3733,,,,,,,12
713,B1194,,SKY BLUE,M,1,,3733,,,,,,,10
713,E2574,,BLACK,12,1,,3733,,,,,,,12
713,E1531,,CORAL,12,2,,3733,,,,,,,12
713,E1531,,PURPLE,12,4,,3733,,,,,,,12
713,E1412,,BROWN,8,2,,3733,,,,,,,8
713,B1502,,CLARET,8,1,,3733,,,,,,,8
713,E1531,,CORAL,8,2,,3733,,,,,,,8
713,E1270,,FUCHSIA,8,1,,3733,,,,,,,8
713,E1729,,FUCHSIA,8,2,,3733,,,,,,,8
713,E1412,,ROYAL,8,2,,3733,,,,,,,8
713,BZ570,,SKY BLUE,8,2,,3733,,,,,,,8
713,E1260,,TRUFFLE,8,1,,3733,,,,,,,8
714,E1319,,WHITE/BLACK,S,11,,3733,,,,,,,8
714,E1294,,TEAL,12,8,,3733,,,,,,,12
714,E1582,,FUCHSIA,8,3,,3733,,,,,,,8
715,E1696,,CORAL,8,3,,3733,,,,,,,8
715,E1295,,FUCHSIA,8,7,,3733,,,,,,,8
715,E1168,,TEAL,8,1,,3733,,,,,,,8
715,E1729,,FUCHSIA,6,6,,3733,,,,,,,6
715,E1696,,CORAL,4,2,,3733,,,,,,,4
716,E1260,,PINK,M,1,,3733,,,,,,,10
716,BZ570,,POOL,M,1,,3733,,,,,,,10
716,E2774,,BLACK,10,1,,3733,,,,,,,10
716,E1799,,LILAC,8,3,,3733,,,,,,,8
716,E2774,,BLACK,6,1,,3733,,,,,,,6
716,E1696,,CORAL,6,1,,3733,,,,,,,6
716,E2774,,BLACK,2,1,,3733,,,,,,,2
717,E2774,,BLACK,8,1,,3733,,,,,,,8
717,E2104,,BLACK,0,2,,3733,,,,,,,0
718,E2171,,SKY BLUE,16,2,,3733,,,,,,,16
718,E2165,,FUCHSIA,4,1,,3733,,,,,,,4
719,E2495,,PINK,16,1,,3733,,,,,,,16
719,AA9314,,WHITE,6,1,,3733,,,,,,,6
719,E2495,,PINK,4,1,,3733,,,,,,,4
720,E1295,,WATERMELON,S,1,,3733,,,,,,,8
720,E1799,,LILAC,12,5,,3733,,,,,,,12
720,E2589,,BLACK,8,1,,3733,,,,,,,8
720,E1696,,CORAL,8,3,,3733,,,,,,,8
720,E1531,,POOL,8,1,,3733,,,,,,,8
720,E1260,,SKY BLUE,8,3,,3733,,,,,,,8
720,E1295,,TEAL,8,3,,3733,,,,,,,8
720,E1582,,TEAL,8,1,,3733,,,,,,,8
720,E1582,,TEAL,8,2,,3733,,,,,,,8
721,E1822,,PEACH,24,13,,3733,,,,,,,24
721,E1822,,PEACH,20,1,,3733,,,,,,,20
721,E1822,,PEACH,16,2,,3733,,,,,,,16
722,B8667,,YELLOW,3XL,1,,3733,,,,,,,22
722,B8667,,YELLOW,2XL,1,,3733,,,,,,,18
722,B8667,,YELLOW,XL,5,,3733,,,,,,,14
722,AA9257,,WHITE/IVORY,2024-04-30 00:00:00,1,,3733,,,,,,,2024-04-30 0:00:00
722,AA9312,,WHITE,2024-04-18 00:00:00,1,,3733,,,,,,,2024-04-18 0:00:00
722,E2701,,ROSE,24,1,,3733,,,,,,,24
722,E1168,,BURGUNDY,10,1,,3733,,,,,,,10
722,E2385,,GOLD/BLACK,10,1,,3733,,,,,,,10
723,E2701,,ROSE,22,2,,3733,,,,,,,22
723,E2701,,ROSE,16,1,,3733,,,,,,,16
723,E2701,,ROSE,14,1,,3733,,,,,,,14
723,E2701,,ROSE,12,2,,3733,,,,,,,12
724,BZ570,,POOL,S,2,,3733,,,,,,,8
724,E1270,,POOL,0-40,1,,3733,,,,,,,0-40
724,AA219,,WHITE/IVORY,2024-04-24 00:00:00,1,,3733,,,,,,,2024-04-24 0:00:00
724,AA9332,,WHITE,6,1,,3733,,,,,,,6
724,E1696,,CORAL,4,2,,3733,,,,,,,4
724,E1852,,PINK,4,1,,3733,,,,,,,4
724,E1260,,SKY BLUE,4,5,,3733,,,,,,,4
724,E1799,,TEAL,4,1,,3733,,,,,,,4
725,E1068,,BURGUNDY,L,2,,3733,,,,,,,12
725,BZ570,,POOL,L,2,,3733,,,,,,,12
725,BZ570,,POOL,L,1,,3733,,,,,,,12
725,E1295,,SAGE,L,1,,3733,,,,,,,12
725,E1295,,SAGE,M,1,,3733,,,,,,,10
725,E1531,,PURPLE,14,1,,3733,,,,,,,14
725,E1502,,NAVY,12,1,,3733,,,,,,,12
725,E1502,,POOL,12,1,,3733,,,,,,,12
725,E1420,,PURPLE,12,2,,3733,,,,,,,12
725,E1295,,TEAL,12,2,,3733,,,,,,,12
725,E1260,,TRUFFLE,12,2,,3733,,,,,,,12
725,AA219,,,12,1,,3733,,,,,,,12
725,E1502,,,12,1,,3733,,,,,,,12
725,E1260,,TRUFFLE,8,1,,3733,,,,,,,8
726,B8588,,SKYBLUE/BLACK,3XL,1,,3733,,,,,,,22
726,E2434,,RED PRINT,0-8,1,,3733,,,,,,,0-8
726,E1947,,ROYAL,18,1,,3733,,,,,,,18
726,E2046,,ROSE,16,1,,3733,,,,,,,16
726,E2046,,ROSE,12,1,,3733,,,,,,,12
726,E2046,,ROSE,8,1,,3733,,,,,,,8
726,E2356,,BLACK PRINT,6,1,,3733,,,,,,,6
726,E2160,,ROYAL,4,1,,3733,,,,,,,4
726,5134,,,4,2,,3733,,,,,,,4
727,AA9254,,IVORY,6,1,,3733,,,,,,,6
727,AA9317,,IVORY,6,1,,3733,,,,,,,6
727,AA9257,,WHITE,6,1,,3733,,,,,,,6
727,AA9316,,WHITE,6,1,,3733,,,,,,,6
728,E2527,,BLACK,4,1,,3240,,,,,,,4
728,E2543,,BLACK,4,1,,3240,,,,,,,4
728,E2162,,RAINBOW,4,1,,3240,,,,,,,4
728,E2162,,RAINBOW,0,5,,3240,,,,,,,0
729,E1285,,PINK,24,1,,3240,,,,,,,24
729,E1379,,NAVY,22,1,,3240,,,,,,,22
729,E2322,,TEAL,22,1,,3240,,,,,,,22
729,E2436,,BLACK PRINT,12,1,,3240,,,,,,,12
729,E1696,,CORAL,6,1,,3240,,,,,,,6
729,AA9312,,,6,1,,3240,,,,,,,6
729,E2436,,BLACK PRINT,4,1,,3240,,,,,,,4
729,E2554,,GOLD,4,1,,3240,,,,,,,4
730,B9000,,TRUFFLE,XL,1,,3240,,,,,,,14
730,E1168,,TRUFFLE,XL,3,,3240,,,,,,,14
730,E1295,,TEAL,14,2,,3240,,,,,,,14
730,E1013,,TRUFFLE,12,6,,3240,,,,,,,12
730,E1698,,CORAL,8,1,,3240,,,,,,,8
730,E1698,,CORAL,4,1,,3240,,,,,,,4
731,E1270,,POOL,S,2,,3240,,,,,,,8
731,B8896,,TRUFFLE/WHITE,S,2,,3240,,,,,,,8
731,E2104,,BLACK,0-18,1,,3240,,,,,,,0-18
731,E1502,,NAVY,4,2,,3240,,,,,,,4
731,E1531,,PURPLE,4,2,,3240,,,,,,,4
731,E2104,,BLACK,0,2,,3240,,,,,,,0
732,B8486,,BLACK/FUCHSIA,XL,1,,3240,,,,,,,14
732,E1068,,BURGUNDY,XL,3,,3240,,,,,,,14
732,B9000,,DUSTY PINK,XL,2,,3240,,,,,,,14
732,E2107,,NAVY,14,1,,3240,,,,,,,14
732,E1168,,VICTORIA LILAC,14,1,,3240,,,,,,,14
732,E1799,,LILAC,8,5,,3240,,,,,,,8
732,E2072,,BLACK,4,1,,3240,,,,,,,4
732,E1879,,PURPLE,4,1,,3240,,,,,,,4
733,B8998,,WHITE,S,1,,3240,,,,,,,8
733,E1582,,FUCHSIA,14,1,,3240,,,,,,,14
733,B8998,,WHITE,4,9,,3240,,,,,,,4
734,E2498,,BLUSH,12,1,,3240,,,,,,,12
734,E2500,,BLUSH,6,1,,3240,,,,,,,6
734,E1259,,SKY BLUE,0,1,,3240,,,,,,,0
735,E2701,,ROSE,10,1,,3240,,,,,,,10
735,E2701,,ROSE,8,1,,3240,,,,,,,8
735,E2701,,ROSE,2,1,,3240,,,,,,,2
735,E2701,,ROSE,0,1,,3240,,,,,,,0
736,E1270,,POOL,S,1,,3240,,,,,,,8
736,B8486,,BLACK/FUCHSIA,XL,1,,3240,,,,,,,14
736,G1116,,NAVY,XL,1,,3240,,,,,,,14
736,E1270,,POOL,M,1,,3240,,,,,,,10
736,E1799,,LILAC,12,4,,3240,,,,,,,12
736,E2046,,NAVY,10,1,,3240,,,,,,,10
736,E1270,,POOL,4,3,,3240,,,,,,,4
737,AA9271,,IVORY,6,1,,3240,,,,,,,6
737,AA9309,,IVORY,6,1,,3240,,,,,,,6
737,AA9319,,IVORY,6,1,,3240,,,,,,,6
737,AA9301,,WHITE,6,1,,3240,,,,,,,6
738,B9000,,DUSTY PINK,S,1,,3240,,,,,,,8
738,E1513,,CORAL,20,3,,3240,,,,,,,20
738,E1260,,TRUFFLE,18,1,,3240,,,,,,,18
738,E1513,,CORAL,12,1,,3240,,,,,,,12
738,E2437,,NAVY PRINT,10,1,,3240,,,,,,,10
738,E1513,,CORAL,6,3,,3240,,,,,,,6
738,E1954,,PLUM,4,1,,3240,,,,,,,4
738,E1260,,TRUFFLE,4,1,,3240,,,,,,,4
738,E2016,,ROYAL,0,2,,3240,,,,,,,0
739,E1064,,MINT,S,3,,3240,,,,,,,8
739,B8998,,ROYAL,S,1,,3240,,,,,,,8
739,E1064,,MINT,2XL,2,,3240,,,,,,,18
739,E1064,,MINT,XL,2,,3240,,,,,,,14
739,E1064,,MINT,M,2,,3240,,,,,,,10
739,B8998,,ROYAL,12,1,,3240,,,,,,,12
739,B8998,,ROYAL,8,1,,3240,,,,,,,8
739,B8998,,ROYAL,6,5,,3240,,,,,,,6
739,B8998,,ROYAL,4,2,,3240,,,,,,,4
740,E1676,,BLUE/PINK,16,2,,3240,,,,,,,16
740,E1676,,BLUE/PINK,8,2,,3240,,,,,,,8
741,E1676,,BLUE/PINK,18,1,,3240,,,,,,,18
741,E1676,,BLUE/PINK,12,2,,3240,,,,,,,12
742,E2501,,LAVENDER,16,1,,3240,,,,,,,16
742,E2501,,LAVENDER,12,2,,3240,,,,,,,12
743,E2493,,LAVENDER,12,1,,3240,,,,,,,12
743,E2501,,LAVENDER,8,1,,3240,,,,,,,8
743,E2501,,LAVENDER,4,1,,3240,,,,,,,4
744,B8865,,TRUFFLE,L,2,,3240,,,,,,,12
744,B8865,,TRUFFLE,L,2,,3240,,,,,,,12
744,B8865,,TRUFFLE,12,3,,3240,,,,,,,12
744,E1582,,FUCHSIA,8,2,,3240,,,,,,,8
744,E2437,,NAVY PRINT,2,1,,3240,,,,,,,2
745,E1064,,CHARCOAL,S,5,,3240,,,,,,,8
745,E1064,,CHARCOAL,XL,3,,3240,,,,,,,14
745,E1064,,CHARCOAL,L,4,,3240,,,,,,,12
745,E1168,,SAGE,10,2,,3240,,,,,,,10
745,E1168,,SAGE,8,3,,3240,,,,,,,8
745,E1168,,SAGE,4,1,,3240,,,,,,,4
