Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Product Category,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare at Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Variant Image,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,product.metafields.custom.color,product.metafields.custom.size,product.metafields.custom.dress_occasion,product.metafields.custom.dress_style,product.metafields.custom.skirt_length_type,product.metafields.custom.sleeve_length_type
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_2.png?v=1727407809,2,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_3.png?v=1727407786,3,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_4.png?v=1727407813,4,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_5.png?v=1727407808,5,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_6.png?v=1727407810,6,,,,,,,,,,,,,,,,,,,,,,
aa9319,ANDY ANAND COUTURE AA9319,,Nova Vogue,Long Dress,"Wedding, Long",True,Apparel & Accessories > Clothing > Dresses,Color,IVORY,Size,6,AA9319_IVORY_6,,shopify,3,deny,manual,249.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_1.png?v=1727407809,1,Nova Vogue CODE: AA9319_IVORY_6,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_1.png?v=1727407809,ANDY ANAND COUTURE AA9319,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,"Wedding, Long",new,False,ANDY ANAND COUTURE,Wedding,Wedding,Long,IVORY 6,IVORY,6,"""Wedding""; ""Wedding""; ""Long""","""Wedding""; ""Wedding""; ""Long""",Long,Wedding
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_2.png?v=1727407809,2,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_3.png?v=1727407786,3,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_4.png?v=1727407813,4,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_5.png?v=1727407808,5,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_6.png?v=1727407810,6,,,,,,,,,,,,,,,,,,,,,,
aa9319,ANDY ANAND COUTURE AA9319,,Nova Vogue,Long Dress,"Wedding, Long",True,Apparel & Accessories > Clothing > Dresses,Color,IVORY,Size,8,AA9319_IVORY_8,,shopify,2,deny,manual,249.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_1.png?v=1727407809,1,Nova Vogue CODE: AA9319_IVORY_8,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_1.png?v=1727407809,ANDY ANAND COUTURE AA9319,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,"Wedding, Long",new,False,ANDY ANAND COUTURE,Wedding,Wedding,Long,IVORY 8,IVORY,8,"""Wedding""; ""Wedding""; ""Long""","""Wedding""; ""Wedding""; ""Long""",Long,Wedding
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_2.png?v=1727407809,2,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_3.png?v=1727407786,3,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_4.png?v=1727407813,4,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_5.png?v=1727407808,5,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_6.png?v=1727407810,6,,,,,,,,,,,,,,,,,,,,,,
aa9319,ANDY ANAND COUTURE AA9319,,Nova Vogue,Long Dress,"Wedding, Long",True,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,4,AA9319_WHITE_4,,shopify,3,deny,manual,249.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_1.png?v=1727407809,1,Nova Vogue CODE: AA9319_WHITE_4,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_1.png?v=1727407809,ANDY ANAND COUTURE AA9319,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,"Wedding, Long",new,False,ANDY ANAND COUTURE,Wedding,Wedding,Long,WHITE 4,WHITE,4,"""Wedding""; ""Wedding""; ""Long""","""Wedding""; ""Wedding""; ""Long""",Long,Wedding
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_2.png?v=1727407809,2,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_3.png?v=1727407786,3,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_4.png?v=1727407813,4,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_5.png?v=1727407808,5,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_6.png?v=1727407810,6,,,,,,,,,,,,,,,,,,,,,,
aa9319,ANDY ANAND COUTURE AA9319,,Nova Vogue,Long Dress,"Wedding, Long",True,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,6,AA9319_WHITE_6,,shopify,2,deny,manual,249.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_1.png?v=1727407809,1,Nova Vogue CODE: AA9319_WHITE_6,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_1.png?v=1727407809,ANDY ANAND COUTURE AA9319,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,"Wedding, Long",new,False,ANDY ANAND COUTURE,Wedding,Wedding,Long,WHITE 6,WHITE,6,"""Wedding""; ""Wedding""; ""Long""","""Wedding""; ""Wedding""; ""Long""",Long,Wedding
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_2.png?v=1727407809,2,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_3.png?v=1727407786,3,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_4.png?v=1727407813,4,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_5.png?v=1727407808,5,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_6.png?v=1727407810,6,,,,,,,,,,,,,,,,,,,,,,
aa9319,ANDY ANAND COUTURE AA9319,,Nova Vogue,Long Dress,"Wedding, Long",True,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,8,AA9319_WHITE_8,,shopify,1,deny,manual,249.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_1.png?v=1727407809,1,Nova Vogue CODE: AA9319_WHITE_8,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_1.png?v=1727407809,ANDY ANAND COUTURE AA9319,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,"Wedding, Long",new,False,ANDY ANAND COUTURE,Wedding,Wedding,Long,WHITE 8,WHITE,8,"""Wedding""; ""Wedding""; ""Long""","""Wedding""; ""Wedding""; ""Long""",Long,Wedding
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_2.png?v=1727407809,2,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_3.png?v=1727407786,3,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_4.png?v=1727407813,4,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_5.png?v=1727407808,5,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_6.png?v=1727407810,6,,,,,,,,,,,,,,,,,,,,,,
aa9319,ANDY ANAND COUTURE AA9319,,Nova Vogue,Long Dress,"Wedding, Long",True,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,10,AA9319_WHITE_10,,shopify,1,deny,manual,249.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_1.png?v=1727407809,1,Nova Vogue CODE: AA9319_WHITE_10,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_1.png?v=1727407809,ANDY ANAND COUTURE AA9319,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,"Wedding, Long",new,False,ANDY ANAND COUTURE,Wedding,Wedding,Long,WHITE 10,WHITE,10,"""Wedding""; ""Wedding""; ""Long""","""Wedding""; ""Wedding""; ""Long""",Long,Wedding
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_2.png?v=1727407809,2,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_3.png?v=1727407786,3,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_4.png?v=1727407813,4,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_5.png?v=1727407808,5,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_6.png?v=1727407810,6,,,,,,,,,,,,,,,,,,,,,,
aa9319,ANDY ANAND COUTURE AA9319,,Nova Vogue,Long Dress,"Wedding, Long",True,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,16,AA9319_WHITE_16,,shopify,3,deny,manual,249.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_1.png?v=1727407809,1,Nova Vogue CODE: AA9319_WHITE_16,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_1.png?v=1727407809,ANDY ANAND COUTURE AA9319,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,"Wedding, Long",new,False,ANDY ANAND COUTURE,Wedding,Wedding,Long,WHITE 16,WHITE,16,"""Wedding""; ""Wedding""; ""Long""","""Wedding""; ""Wedding""; ""Long""",Long,Wedding
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_2.png?v=1727407809,2,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_3.png?v=1727407786,3,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_4.png?v=1727407813,4,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_5.png?v=1727407808,5,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_6.png?v=1727407810,6,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_2.png?v=1727407809,2,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_3.png?v=1727407786,3,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_4.png?v=1727407813,4,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_5.png?v=1727407808,5,,,,,,,,,,,,,,,,,,,,,,
aa9319,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9319_White-Ivory_6.png?v=1727407810,6,,,,,,,,,,,,,,,,,,,,,,
aa9321,ANDY ANAND COUTURE AA9321,,Nova Vogue,Long Dress,"Wedding, Long",True,Apparel & Accessories > Clothing > Dresses,Color,IVORY,Size,6,AA9321_IVORY_6,,shopify,1,deny,manual,279.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9321_White-Ivory_1.png?v=1727407810,1,Nova Vogue CODE: AA9321_IVORY_6,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9321_White-Ivory_1.png?v=1727407810,ANDY ANAND COUTURE AA9321,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,"Wedding, Long",new,False,ANDY ANAND COUTURE,Wedding,Wedding,Long,IVORY 6,IVORY,6,"""Wedding""; ""Wedding""; ""Long""","""Wedding""; ""Wedding""; ""Long""",Long,Wedding
aa9321,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9321_White-Ivory_2.png?v=1727407804,2,,,,,,,,,,,,,,,,,,,,,,
aa9321,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9321_White-Ivory_3.png?v=1727407817,3,,,,,,,,,,,,,,,,,,,,,,
aa9321,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9321_White-Ivory_4.png?v=1727407812,4,,,,,,,,,,,,,,,,,,,,,,
aa9321,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9321_White-Ivory_2.png?v=1727407804,2,,,,,,,,,,,,,,,,,,,,,,
aa9321,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9321_White-Ivory_3.png?v=1727407817,3,,,,,,,,,,,,,,,,,,,,,,
aa9321,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9321_White-Ivory_4.png?v=1727407812,4,,,,,,,,,,,,,,,,,,,,,,
aa9322,ANDY ANAND COUTURE AA9322,,Nova Vogue,Long Dress,"Wedding, Long",True,Apparel & Accessories > Clothing > Dresses,Color,IVORY,Size,12,AA9322_IVORY_12,,shopify,1,deny,manual,349.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9322_White-Ivory_1.png?v=1727407804,1,Nova Vogue CODE: AA9322_IVORY_12,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9322_White-Ivory_1.png?v=1727407804,ANDY ANAND COUTURE AA9322,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,"Wedding, Long",new,False,ANDY ANAND COUTURE,Wedding,Wedding,Long,IVORY 12,IVORY,12,"""Wedding""; ""Wedding""; ""Long""","""Wedding""; ""Wedding""; ""Long""",Long,Wedding
aa9322,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9322_White-Ivory_2.png?v=1727407805,2,,,,,,,,,,,,,,,,,,,,,,
aa9322,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9322_White-Ivory_3.png?v=1727407803,3,,,,,,,,,,,,,,,,,,,,,,
aa9322,ANDY ANAND COUTURE AA9322,,Nova Vogue,Long Dress,"Wedding, Long",True,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,8,AA9322_WHITE_8,,shopify,2,deny,manual,349.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9322_White-Ivory_1.png?v=1727407804,1,Nova Vogue CODE: AA9322_WHITE_8,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9322_White-Ivory_1.png?v=1727407804,ANDY ANAND COUTURE AA9322,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,"Wedding, Long",new,False,ANDY ANAND COUTURE,Wedding,Wedding,Long,WHITE 8,WHITE,8,"""Wedding""; ""Wedding""; ""Long""","""Wedding""; ""Wedding""; ""Long""",Long,Wedding
aa9322,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9322_White-Ivory_2.png?v=1727407805,2,,,,,,,,,,,,,,,,,,,,,,
aa9322,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9322_White-Ivory_3.png?v=1727407803,3,,,,,,,,,,,,,,,,,,,,,,
aa9322,ANDY ANAND COUTURE AA9322,,Nova Vogue,Long Dress,"Wedding, Long",True,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,14,AA9322_WHITE_14,,shopify,1,deny,manual,349.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9322_White-Ivory_1.png?v=1727407804,1,Nova Vogue CODE: AA9322_WHITE_14,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9322_White-Ivory_1.png?v=1727407804,ANDY ANAND COUTURE AA9322,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,"Wedding, Long",new,False,ANDY ANAND COUTURE,Wedding,Wedding,Long,WHITE 14,WHITE,14,"""Wedding""; ""Wedding""; ""Long""","""Wedding""; ""Wedding""; ""Long""",Long,Wedding
aa9322,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9322_White-Ivory_2.png?v=1727407805,2,,,,,,,,,,,,,,,,,,,,,,
aa9322,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9322_White-Ivory_3.png?v=1727407803,3,,,,,,,,,,,,,,,,,,,,,,
aa9322,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9322_White-Ivory_2.png?v=1727407805,2,,,,,,,,,,,,,,,,,,,,,,
aa9322,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9322_White-Ivory_3.png?v=1727407803,3,,,,,,,,,,,,,,,,,,,,,,
aa9330,ANDY ANAND COUTURE AA9330,,Nova Vogue,Long Dress,"Wedding, Long",True,Apparel & Accessories > Clothing > Dresses,Color,IVORY,Size,4,AA9330_IVORY_4,,shopify,1,deny,manual,399.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9330_White-Ivory_1.png?v=1727407852,1,Nova Vogue CODE: AA9330_IVORY_4,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9330_White-Ivory_1.png?v=1727407852,ANDY ANAND COUTURE AA9330,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,"Wedding, Long",new,False,ANDY ANAND COUTURE,Wedding,Wedding,Long,IVORY 4,IVORY,4,"""Wedding""; ""Wedding""; ""Long""","""Wedding""; ""Wedding""; ""Long""",Long,Wedding
aa9330,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9330_White-Ivory_2.png?v=1727407857,2,,,,,,,,,,,,,,,,,,,,,,
aa9330,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9330_White-Ivory_3.png?v=1727407863,3,,,,,,,,,,,,,,,,,,,,,,
aa9330,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9330_White-Ivory_4.png?v=1727407860,4,,,,,,,,,,,,,,,,,,,,,,
aa9330,ANDY ANAND COUTURE AA9330,,Nova Vogue,Long Dress,"Wedding, Long",True,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,22,AA9330_WHITE_22,,shopify,1,deny,manual,399.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9330_White-Ivory_1.png?v=1727407852,1,Nova Vogue CODE: AA9330_WHITE_22,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9330_White-Ivory_1.png?v=1727407852,ANDY ANAND COUTURE AA9330,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,"Wedding, Long",new,False,ANDY ANAND COUTURE,Wedding,Wedding,Long,WHITE 22,WHITE,22,"""Wedding""; ""Wedding""; ""Long""","""Wedding""; ""Wedding""; ""Long""",Long,Wedding
aa9330,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9330_White-Ivory_2.png?v=1727407857,2,,,,,,,,,,,,,,,,,,,,,,
aa9330,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9330_White-Ivory_3.png?v=1727407863,3,,,,,,,,,,,,,,,,,,,,,,
aa9330,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9330_White-Ivory_4.png?v=1727407860,4,,,,,,,,,,,,,,,,,,,,,,
aa9330,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9330_White-Ivory_2.png?v=1727407857,2,,,,,,,,,,,,,,,,,,,,,,
aa9330,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9330_White-Ivory_3.png?v=1727407863,3,,,,,,,,,,,,,,,,,,,,,,
aa9330,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9330_White-Ivory_4.png?v=1727407860,4,,,,,,,,,,,,,,,,,,,,,,
aa9349,ANDY ANAND COUTURE AA9349,,Nova Vogue,Long Dress,"Wedding, Long",True,Apparel & Accessories > Clothing > Dresses,Color,IVORY,Size,6,AA9349_IVORY_6,,shopify,1,deny,manual,279.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9349_Ivory_1.png?v=1727407844,1,Nova Vogue CODE: AA9349_IVORY_6,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9349_Ivory_1.png?v=1727407844,ANDY ANAND COUTURE AA9349,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,"Wedding, Long",new,False,ANDY ANAND COUTURE,Wedding,Wedding,Long,IVORY 6,IVORY,6,"""Wedding""; ""Wedding""; ""Long""","""Wedding""; ""Wedding""; ""Long""",Long,Wedding
aa9349,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9349_Ivory_2.png?v=1727407844,2,,,,,,,,,,,,,,,,,,,,,,
aa9349,ANDY ANAND COUTURE AA9349,,Nova Vogue,Long Dress,"Wedding, Long",True,Apparel & Accessories > Clothing > Dresses,Color,IVORY,Size,8,AA9349_IVORY_8,,shopify,1,deny,manual,279.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9349_Ivory_1.png?v=1727407844,1,Nova Vogue CODE: AA9349_IVORY_8,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9349_Ivory_1.png?v=1727407844,ANDY ANAND COUTURE AA9349,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,"Wedding, Long",new,False,ANDY ANAND COUTURE,Wedding,Wedding,Long,IVORY 8,IVORY,8,"""Wedding""; ""Wedding""; ""Long""","""Wedding""; ""Wedding""; ""Long""",Long,Wedding
aa9349,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9349_Ivory_2.png?v=1727407844,2,,,,,,,,,,,,,,,,,,,,,,
